Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
CC(C)Cn1cnc2c(N)nc3ccccc3c21,240.31,240.14,2.82,56.73,74.28,0.2857,0.749,18,1,4,2,3,3,0,4,105.45,0.382,0.152,5.979,0.506,13,0.7222,0,0,0,0,2,2,0,0,0,712.209,2.396,19956.784,-2.1,11.017,3.978,1.61,0,0
CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,339.48,339.23,3.36,59.22,102.25,0.4286,0.8021,25,1,3,8,2,2,0,4,150.62,0.369,0.234,12.738,-0.926,12,0.48,0,0,0,0,1,1,0,0,1,620.555,2.502,333329.678,-2.2,19.129,8.256,4.074,1,0
CC(C)NC[C@@H]1CCc2cc(CO)c([N+](=O)[O-])cc2N1,279.34,279.16,1.81,87.43,77.89,0.5714,0.565,20,3,5,5,2,1,0,6,117.89,0.391,0.276,11.017,-0.441,6,0.3,1,1,1,0,1,0,1,0,0,502.683,2.184,29460.578,-1.66,14.743,6.194,3.261,1,0
CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,307.43,307.21,2.39,50.72,88.33,0.6667,0.6164,22,2,4,11,2,1,0,4,133.38,0.491,0.119,9.803,-0.488,6,0.2727,0,0,1,1,0,0,0,0,0,414.845,1.603,159417.61,-1.1,17.257,9.132,7.251,1,0
CC(C)NC[C@H](O)COc1ccc(COCCOC(C)C)cc1,325.45,325.23,2.37,59.95,91.83,0.6667,0.5778,23,2,5,12,1,1,0,5,139.5,0.491,0.119,9.8,-0.513,6,0.2609,0,0,0,0,0,0,0,0,0,405.988,2.197,97254.298,-1.14,19.906,11.404,10.285,1,0
CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,248.33,248.15,1.91,57.28,72.94,0.4286,0.7316,18,3,3,6,2,2,0,4,106.97,0.49,0.128,9.787,-0.499,9,0.5,0,0,0,0,1,1,0,0,0,493.255,1.914,16668.722,-1.52,12.925,5.887,3.244,1,0
CC(C)NC[C@H](O)COc1cccc2ccccc12,259.35,259.16,2.58,41.49,78.59,0.375,0.8375,19,2,3,6,2,2,0,3,113.76,0.49,0.127,9.844,-0.499,10,0.5263,0,0,0,0,0,0,0,0,0,519.643,1.978,22327.727,-1.58,13.843,6.547,3.945,1,0
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,456.57,456.19,2.72,110.43,127.88,0.3636,0.5261,32,3,6,6,4,3,0,10,187.42,0.38,0.27,13.075,-3.36,15,0.4688,0,0,1,1,3,2,1,1,1,1229.447,1.451,15606298.707,-3.27,21.943,8.697,4.96,0,0
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,360.84,360.11,4.68,52.6,97.26,0.3,0.5541,25,0,4,6,2,2,0,5,152.26,0.476,0.35,12.426,-1.119,12,0.48,0,0,0,0,0,0,0,0,0,746.271,2.1,255195.982,-2.33,19.001,7.703,5.069,0,0
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,280.32,280.11,4.25,39.44,83.68,0.1667,0.7198,21,0,3,3,3,3,0,3,122.34,0.491,0.2,12.562,-0.029,16,0.7619,0,0,0,0,1,1,0,0,0,816.736,2.121,75567.305,-2.55,13.434,5.444,2.676,0,0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,558.65,558.25,6.31,111.79,157.25,0.2727,0.1628,41,4,5,12,4,4,0,8,238.46,0.481,0.305,14.048,-1.18,23,0.561,0,0,0,0,1,1,0,0,1,1467.261,1.891,1186797891.381,-4.27,29.706,13.391,7.279,2,0
CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,501.73,501.29,7.29,72.47,144.72,0.5517,0.371,35,1,4,10,2,2,0,6,212.49,0.409,0.366,13.054,-4.353,12,0.3429,0,0,0,0,0,0,0,0,1,1090.012,2.404,17034965.544,-2.34,28.894,11.596,7.326,0,0
CC(C)c1cccc(C(C)C)c1O,178.27,178.14,3.64,20.23,56.28,0.5,0.7327,13,1,1,2,1,1,0,1,80.42,0.507,0.122,9.93,0.388,6,0.4615,0,0,0,0,0,0,0,0,0,260.926,3.185,682.222,-0.98,10.103,3.819,2.029,0,0
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,720.96,720.31,5.91,145.78,196.9,0.4324,0.1062,50,4,9,17,4,4,0,13,302.06,0.444,0.407,13.867,-1.049,22,0.44,0,0,0,0,2,2,0,0,4,1617.497,1.464,99661659139.943,-4.33,38.472,19.166,12.218,4,0
CC(C)c1nc(COC(N)=O)n(Cc2ccncc2)c1Sc1cc(Cl)cc(Cl)c1,451.38,450.07,5.5,83.03,114.61,0.25,0.5128,29,1,6,7,3,3,0,9,182.94,0.442,0.404,11.154,-0.842,17,0.5862,0,0,0,0,2,2,0,0,1,988.966,2.075,2946106.07,-2.22,21.488,9.519,5.654,0,0
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1CC[C@@H](O)C[C@@H](O)CC(=O)O,483.56,483.18,2.32,140.92,121.97,0.5,0.4422,33,3,7,11,2,2,0,11,192.54,0.481,0.305,13.521,-3.633,12,0.3636,0,0,0,0,1,1,0,0,0,1076.284,2.501,7851796.58,-2.63,26.621,10.994,7.443,2,0
CC(C)n1c(/C=C\[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,411.47,411.18,4.63,82.69,115.63,0.2917,0.5048,30,3,4,8,3,3,0,6,174.26,0.481,0.305,13.498,-1.13,15,0.5,0,0,0,0,1,1,0,0,0,1053.003,2.076,4553841.084,-2.96,21.742,9.238,4.777,2,0
CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,371.52,371.22,6.0,12.47,119.58,0.2308,0.4506,28,0,2,8,3,3,0,2,168.65,0.492,0.119,5.871,0.692,18,0.6429,0,0,0,0,0,0,0,0,0,880.736,1.996,2692338.49,-2.84,19.909,9.911,5.114,0,0
CC/C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1,268.36,268.15,4.83,40.46,83.61,0.2222,0.7797,20,2,2,4,2,2,0,2,119.58,0.508,0.115,9.411,0.284,12,0.6,0,0,0,0,0,0,0,0,0,536.82,2.522,36558.819,-2.22,14.195,6.287,3.021,0,0
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,359.47,359.23,1.55,69.64,99.65,0.6842,0.567,26,0,6,6,3,1,0,7,154.94,0.338,0.229,12.164,-0.188,6,0.2308,0,0,2,2,3,1,2,2,2,606.076,1.349,701271.279,-2.02,18.762,8.118,4.782,0,0
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,317.22,317.06,2.45,92.55,68.2,0.3333,0.5149,22,1,4,2,2,1,0,10,121.4,0.423,0.323,12.914,-4.993,6,0.2727,1,1,1,1,1,0,1,1,3,684.684,2.573,44112.961,-2.65,15.733,4.681,2.468,0,0
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,339.37,339.1,-0.4,115.54,71.6,1.0,0.7386,22,1,8,3,3,0,0,10,128.73,0.343,0.333,11.099,-4.137,0,0.0,0,0,3,3,3,0,3,3,0,561.474,1.873,55495.759,-0.33,16.525,4.835,3.017,4,0
CC1=C(/C=C\C(C)=C/C=C\C(C)=C/C(=O)O)C(C)(C)CCC1,300.44,300.21,5.6,37.3,93.76,0.45,0.5296,22,1,1,5,1,0,0,2,134.18,0.478,0.328,10.534,-0.912,0,0.0,0,0,1,0,0,0,0,0,0,566.515,2.792,40499.073,-1.83,18.22,7.976,5.885,0,0
CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)[C@H](c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,631.67,631.24,7.3,120.24,172.56,0.3235,0.1063,45,1,9,10,5,3,0,11,262.92,0.46,0.36,14.34,-3.912,18,0.4,1,1,2,1,2,0,2,1,0,1657.243,1.445,8181574448.381,-4.24,32.162,13.402,7.361,1,0
CC1=C(C)C(=O)C([C@@H](CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,354.45,354.18,4.61,71.44,100.99,0.4091,0.5465,26,1,3,8,2,1,0,4,154.16,0.481,0.303,12.939,-0.785,6,0.2308,0,0,1,0,0,0,0,0,0,768.592,2.281,508011.849,-2.49,19.83,8.745,4.369,1,0
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S@@H](C)=O)cc1,357.43,357.1,4.1,54.37,99.29,0.15,0.8103,25,2,2,4,3,2,0,5,147.52,0.481,0.307,13.657,-1.382,12,0.48,0,0,1,0,0,0,0,0,0,939.914,2.101,426585.374,-2.53,17.298,6.764,3.464,1,0
CC1=CC(=O)C=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]12C,298.43,298.19,4.25,34.14,86.24,0.7,0.6696,22,0,2,0,4,0,0,2,132.59,0.299,0.178,12.407,-0.055,0,0.0,0,0,4,3,0,0,0,0,0,625.619,1.753,126550.855,-1.18,14.415,4.427,1.616,5,0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,386.56,386.2,4.21,32.78,112.52,0.5,0.6811,27,0,4,8,3,2,0,5,166.3,0.382,0.227,12.913,-0.261,11,0.4074,0,0,1,1,2,1,1,1,1,694.368,1.735,2009597.126,-1.69,20.055,9.489,4.781,0,0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,416.53,416.25,1.38,85.49,114.46,0.619,0.614,30,0,8,9,3,2,0,9,176.74,0.382,0.363,12.953,-0.373,11,0.3667,0,0,1,1,2,1,1,1,1,870.367,1.715,6839941.261,-2.52,22.172,9.992,4.622,0,0
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,336.48,336.22,4.14,23.55,103.83,0.4091,0.7915,25,0,2,6,3,2,0,3,150.81,0.309,0.226,12.516,0.23,12,0.48,0,0,1,1,1,0,1,1,1,648.242,1.568,706283.015,-2.13,17.685,8.816,4.698,0,0
CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,370.43,370.1,3.53,89.27,97.73,0.1579,0.742,26,1,5,5,3,3,0,7,151.44,0.36,0.264,12.192,-3.868,17,0.6538,0,0,0,0,1,1,0,0,1,1023.161,1.981,870092.653,-2.93,17.879,7.13,3.525,0,0
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,339.48,339.22,4.28,29.54,102.37,0.4091,0.6726,25,0,3,8,2,2,0,3,151.17,0.453,0.306,12.345,-0.681,12,0.48,0,0,0,0,0,0,0,0,0,654.242,2.526,360052.704,-2.13,19.198,8.816,4.925,2,0
CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,500.58,500.18,4.43,80.67,120.87,0.72,0.5756,34,1,6,4,4,0,0,9,201.11,0.449,0.306,17.219,-2.302,0,0.0,0,0,4,3,0,0,0,0,0,983.598,1.873,23288338.556,-1.61,25.482,8.219,3.01,9,0
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,418.57,418.27,4.59,72.83,115.45,0.76,0.6391,30,1,5,6,3,0,0,5,180.45,0.462,0.311,12.866,-0.601,0,0.0,0,0,3,1,1,0,1,1,0,706.328,1.761,3230269.854,-1.62,23.052,9.252,5.161,7,0
CCC(C)(C)NC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,369.51,369.23,4.02,58.56,109.41,0.4348,0.5875,27,2,4,11,2,2,0,4,162.12,0.49,0.166,12.625,-0.636,12,0.4444,0,0,0,0,0,0,0,0,0,712.573,1.895,946385.673,-2.17,21.134,10.238,7.158,1,0
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,232.24,232.08,0.7,75.27,60.09,0.25,0.7369,17,2,3,2,2,1,0,5,98.2,0.328,0.277,11.976,-1.31,6,0.3529,0,0,1,1,1,0,1,1,4,461.784,2.536,7460.405,-2.17,11.319,4.009,1.595,0,0
CCC1(c2ccccc2)C(=O)NCNC1=O,218.26,218.11,0.54,58.2,59.56,0.3333,0.7116,16,2,2,2,2,1,0,4,94.04,0.337,0.241,11.986,-1.07,6,0.375,0,0,1,1,1,0,1,1,2,398.287,2.524,5356.941,-1.84,10.67,3.963,1.377,0,0
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,490.63,490.22,3.07,124.68,128.52,0.5417,0.5418,34,3,5,7,3,1,0,10,200.95,0.337,0.328,12.536,-3.983,6,0.1765,0,0,2,1,1,0,1,0,5,1057.339,1.461,27869275.88,-2.88,25.738,11.03,6.371,0,0
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,778.95,778.39,4.75,133.87,214.08,0.5333,0.1957,57,2,11,7,9,3,0,12,333.29,0.496,0.344,15.172,-2.274,15,0.2632,0,0,6,2,6,1,5,1,0,2247.97,1.37,7495124316908.953,-4.65,37.9,13.189,4.804,9,1
CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1,336.43,336.2,2.37,87.66,94.62,0.5556,0.571,24,3,5,10,1,1,0,6,143.14,0.49,0.224,11.822,-0.67,6,0.25,0,0,0,0,0,0,0,0,1,557.95,2.73,131163.984,-1.92,20.125,10.051,7.103,1,0
CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](O)CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)OC(=O)CC,828.01,827.47,3.16,206.05,209.92,0.8095,0.1386,58,3,16,13,3,0,0,16,343.0,0.462,0.308,12.943,-1.446,0,0.0,0,0,3,2,3,0,3,2,0,1375.641,1.953,1109638412677.348,-2.8,49.562,23.265,13.611,16,0
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,353.51,353.24,4.66,29.54,107.32,0.4348,0.582,26,0,3,10,2,2,0,3,157.54,0.463,0.321,13.373,-0.749,12,0.4615,0,0,0,0,0,0,0,0,0,610.923,2.347,775935.255,-2.13,20.185,10.124,4.527,0,0
CCCC(CCC)C(=O)O,144.21,144.12,2.29,37.3,40.94,0.875,0.6424,10,1,1,5,0,0,0,2,62.25,0.481,0.306,10.479,-0.635,0,0.0,0,0,0,0,0,0,0,0,0,93.431,3.61,134.888,-0.53,9.47,5.27,3.487,0,0
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,435.53,435.23,4.16,112.07,121.39,0.375,0.4944,32,2,5,10,3,3,0,8,187.21,0.48,0.326,12.862,-0.976,17,0.5312,0,0,0,0,1,1,0,0,1,1032.053,1.871,17315554.346,-3.55,23.12,10.657,5.376,1,0
CCCCC/N=C(\N)N/N=C\c1c[nH]c2ccc(CO)cc12,301.39,301.19,2.09,98.79,90.97,0.375,0.2726,22,4,3,7,2,2,0,6,129.69,0.392,0.209,9.206,0.021,9,0.4091,0,0,0,0,1,1,0,0,0,659.6,1.979,126088.211,-2.34,16.038,8.188,4.326,0,0
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,428.54,428.23,4.78,87.13,123.76,0.4,0.5867,32,1,5,7,5,3,0,7,187.5,0.294,0.256,13.361,-0.479,17,0.5312,0,0,2,1,2,1,1,0,1,1113.599,1.384,44096039.757,-3.35,20.547,8.649,3.72,0,0
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,308.38,308.15,3.79,40.62,90.87,0.2632,0.7886,23,0,2,5,3,2,0,4,135.85,0.272,0.258,12.869,-0.588,12,0.5217,0,0,1,1,1,0,1,1,2,627.531,2.022,262958.317,-2.62,15.282,6.649,2.843,0,0
CCCCCCCN(CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,384.59,384.24,4.16,69.64,109.98,0.7,0.4725,26,2,4,14,1,1,0,6,159.41,0.388,0.229,11.215,-3.268,6,0.2308,0,0,0,0,0,0,0,0,0,587.579,2.322,365747.775,-1.11,22.93,12.308,10.139,1,0
CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,461.39,460.15,4.01,95.94,117.18,0.5714,0.4084,30,2,4,14,1,1,0,9,187.21,0.481,0.303,13.162,-1.034,6,0.2,0,0,0,0,0,0,0,0,2,704.637,2.962,2512113.906,-1.83,26.205,14.223,9.323,1,0
CCCCN(CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,500.43,499.17,8.64,23.47,132.31,0.4615,0.2818,33,1,2,10,3,3,0,7,202.83,0.416,0.388,13.44,-4.476,14,0.4242,0,0,0,0,0,0,0,0,0,1092.51,2.034,15076041.141,-1.53,26.081,11.264,6.329,1,0
CCCCN(CCCC)C[C@@H](O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C\c1ccc(Cl)cc1,528.95,527.15,9.15,23.47,151.54,0.3333,0.2217,35,1,2,10,4,3,0,5,223.69,0.387,0.092,11.504,-0.644,18,0.5143,0,0,1,0,0,0,0,0,0,1194.969,1.79,77707843.288,-1.81,26.259,11.95,6.129,1,0
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,288.44,288.22,3.9,32.34,88.67,0.6111,0.891,21,1,2,5,2,1,0,3,128.28,0.324,0.241,12.693,0.046,6,0.2857,0,0,1,1,1,0,1,1,1,463.857,2.065,57281.244,-1.35,16.028,7.599,4.068,1,0
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,270.35,270.1,1.78,75.27,69.81,0.4167,0.8008,18,2,3,5,1,1,0,6,107.64,0.337,0.328,11.815,-3.775,6,0.3333,0,0,0,0,0,0,0,0,2,494.559,2.644,7718.451,-1.56,14.501,6.393,4.367,0,0
CCCCOC(=O)C(=O)Nc1cccc(-c2nnn[nH]2)c1,289.3,289.12,1.15,109.86,74.11,0.3077,0.4851,21,2,6,5,2,2,0,8,120.44,0.459,0.397,11.671,-0.893,11,0.5238,0,0,0,0,1,1,0,0,1,612.029,1.979,82199.361,-2.77,14.635,7.13,4.098,0,0
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,422.92,422.16,4.27,92.51,115.92,0.2727,0.4421,30,2,6,8,4,4,0,8,179.3,0.39,0.18,9.765,-0.13,22,0.7333,0,0,0,0,2,2,0,0,0,1105.376,1.621,12079668.426,-3.03,20.251,9.192,4.126,0,0
CCCCc1ncc(/C=C(/Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,424.52,424.15,4.74,92.42,116.98,0.2609,0.4585,30,2,5,10,3,3,0,7,178.7,0.478,0.335,11.831,-0.962,16,0.5333,0,0,0,0,2,2,0,0,0,1033.855,1.938,7066166.575,-3.19,21.517,10.024,5.448,0,0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,645.32,645.02,6.94,42.68,143.42,0.4,0.1676,31,0,4,11,3,3,0,6,211.54,0.49,0.197,13.588,0.015,15,0.4839,0,0,0,0,1,1,0,0,0,1017.418,1.889,10080001.274,-1.13,24.511,11.652,5.815,0,0
CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,404.34,403.12,5.5,37.61,111.51,0.3333,0.5216,27,0,3,7,3,3,0,6,169.27,0.342,0.228,12.987,0.107,15,0.5556,0,0,0,0,2,2,0,0,1,928.5,2.056,1438613.166,-2.04,19.714,8.766,4.449,0,0
CCCN(CCC)CCc1cccc2c1CC(=O)N2,260.38,260.19,2.85,32.34,79.5,0.5625,0.8173,19,1,2,7,2,1,0,3,115.55,0.326,0.228,11.474,0.126,6,0.3158,0,0,1,0,1,0,1,0,1,436.375,1.998,26833.668,-1.35,14.067,6.711,3.567,0,0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,285.36,285.1,2.2,74.68,72.74,0.4615,0.833,19,1,3,7,1,1,0,6,113.46,0.478,0.335,12.372,-3.527,6,0.3158,0,0,0,0,0,0,0,0,0,516.079,3.065,13065.187,-1.4,15.657,6.676,3.779,0,0
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,274.41,274.2,3.51,32.34,84.05,0.5882,0.911,20,1,2,4,2,1,0,3,121.91,0.324,0.241,12.604,0.044,6,0.3,0,0,1,1,1,0,1,1,1,447.808,2.099,34417.874,-1.35,15.047,6.889,3.397,1,0
CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21,246.36,246.18,1.65,55.04,72.23,0.7143,0.8618,18,1,4,2,3,1,0,4,108.61,0.368,0.22,5.692,0.424,6,0.3333,0,0,2,1,2,1,1,1,0,429.802,1.85,18743.255,-1.16,11.904,4.842,2.094,2,0
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,314.5,314.18,4.27,19.03,96.88,0.5789,0.9085,22,1,2,4,4,2,0,3,137.21,0.361,0.046,3.49,0.715,9,0.4091,0,0,2,1,2,1,1,1,0,662.499,1.751,218278.559,-0.93,14.649,5.934,2.297,3,0
CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,341.45,341.2,3.24,58.56,100.2,0.381,0.4865,25,2,4,11,2,2,0,4,149.39,0.49,0.166,12.54,-0.598,12,0.48,0,0,0,0,0,0,0,0,0,642.599,1.89,475089.978,-2.17,19.159,10.645,6.687,1,0
CCCN[C@H]1CCc2nc(N)sc2C1,211.33,211.11,1.58,50.94,60.63,0.7,0.7979,14,2,4,3,2,1,0,4,88.73,0.375,0.18,5.691,0.641,5,0.3571,0,0,1,0,1,1,0,0,0,308.316,1.983,2365.729,-0.61,9.927,4.275,2.067,1,0
CCCO,60.1,60.06,0.39,20.23,17.38,1.0,0.4638,4,1,1,1,0,0,0,1,26.26,0.396,0.043,7.875,0.319,0,0.0,0,0,0,0,0,0,0,0,0,5.245,1.975,6.855,-0.04,3.96,2.96,1.96,0,0
CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1,490.55,490.23,3.77,126.23,128.51,0.52,0.1794,35,1,9,14,2,1,0,10,204.96,0.46,0.336,13.147,-0.913,6,0.1714,1,1,1,0,1,0,1,0,0,921.968,2.376,37461310.351,-3.24,28.0,14.226,7.897,0,0
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,265.34,265.09,3.24,67.01,73.14,0.3333,0.8327,18,2,4,4,2,2,0,6,109.31,0.453,0.413,11.069,-0.533,9,0.5,0,0,0,0,1,1,0,0,1,553.246,2.194,16664.716,-1.69,12.759,5.77,2.951,0,0
CCC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O,226.28,226.13,1.18,75.27,58.48,0.7273,0.7068,16,2,3,4,1,0,0,5,94.97,0.328,0.277,11.892,-1.093,0,0.0,0,0,1,1,1,0,1,1,4,305.191,3.046,2793.402,-1.39,12.678,4.634,1.814,1,0
CCC[C@@H]1C[C@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,424.99,424.18,0.39,102.26,106.88,0.9444,0.4383,27,4,7,7,2,0,0,9,170.33,0.388,0.237,12.901,-1.362,0,0.0,0,0,2,2,2,0,2,2,1,498.372,2.094,784871.983,-0.09,23.192,10.094,5.291,9,0
CCC[C@@](C)(COC(N)=O)COC(=O)NC(C)C,260.33,260.17,2.02,90.65,68.17,0.8333,0.7323,18,2,4,7,0,0,0,6,108.19,0.449,0.407,11.377,-0.816,0,0.0,0,0,0,0,0,0,0,0,2,281.251,4.239,4656.123,-1.46,16.54,7.787,7.755,1,0
CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)=C(O)O1,602.68,602.21,7.33,105.59,152.29,0.3548,0.2382,42,2,6,11,4,3,0,11,243.06,0.481,0.417,13.579,-4.648,18,0.4286,0,0,1,0,2,1,1,0,0,1540.741,1.568,1218706049.44,-3.86,31.084,12.562,7.125,2,0
CCC[C@H]1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,300.36,300.16,2.06,56.22,84.69,0.4375,0.7856,22,0,4,2,3,1,0,6,129.54,0.347,0.261,12.772,-0.61,6,0.2727,0,0,2,1,2,0,2,1,2,680.723,2.175,103876.717,-2.37,14.562,5.12,1.979,1,0
CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,430.54,430.24,2.72,93.06,112.87,0.76,0.7125,31,2,6,4,5,0,0,6,183.23,0.393,0.193,13.227,-1.201,0,0.0,0,0,5,4,1,0,1,1,0,862.074,1.554,11435336.151,-1.34,21.503,7.078,2.651,9,0
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,514.63,514.24,7.26,72.94,156.11,0.1818,0.2432,39,1,5,7,6,6,0,6,226.75,0.478,0.336,11.71,-0.921,30,0.7692,0,0,0,0,2,2,0,0,0,1844.141,1.422,1139775407.903,-4.71,24.617,9.874,4.377,0,0
CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,474.59,474.2,1.61,113.42,125.99,0.5,0.5534,33,1,8,7,4,3,0,11,192.78,0.493,0.299,13.329,-3.698,15,0.4545,0,0,1,1,3,2,1,1,0,1322.64,1.852,25919155.741,-2.76,23.4,9.239,4.398,0,0
CCN(CC)C(=O)/C(C#N)=C\c1cc(O)c(O)c([N+](=O)[O-])c1,305.29,305.1,1.78,127.7,77.94,0.2857,0.2804,22,2,6,5,1,1,0,8,126.22,0.504,0.315,12.101,-0.87,6,0.2727,1,1,0,0,0,0,0,0,1,671.791,3.331,51842.095,-3.08,16.973,7.079,3.517,0,0
