SMILES,covered_by_medex,fact_count
CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,True,201
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,True,985
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,True,406
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,True,176
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,True,18763
N[C@@H](CCS)C(=O)O,True,6098
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,False,0
CC(C)NC[C@H](O)COc1ccc(O)cc1,True,115
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,True,1311
Cn1cc[nH]c1=S,True,1297
N/N=c1/cc2c(n[nH]1)CCN(C(=O)c1ccccc1)C2,False,0
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,True,1693
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,True,2010
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,True,801
Cc1cccc(C)c1NC(=O)C(C)N,True,196
CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,True,44
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,True,228
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,True,1527
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,True,3532
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,True,454
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,True,544
CCC1(c2ccccc2)C(=O)NCNC1=O,True,677
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,False,0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,True,6711
CN/C(=N/C#N)NCCSCc1nc[nH]c1C,False,0
CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,True,308
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,True,314
O=C(O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,True,186
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,True,2544
CC(C)NCC(O)COc1cccc2[nH]ccc12,True,1025
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,True,1430
CC1=CC[C@@H](C(C)(C)O)C[C@@H]1O,True,115
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,True,191
C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC,False,0
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,True,424
CS(=O)(=O)OCCCCOS(C)(=O)=O,True,1172
COCCc1ccc(OCC(O)CNC(C)C)cc1,True,1772
N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,False,0
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,True,625
Nc1c2c(nc3ccccc13)CCCC2,True,1589
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,True,2424
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,True,2577
c1ccc([C@H]2CN3CCSC3=N2)cc1,True,1706
Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,True,35
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,True,105
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,True,261
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,True,1393
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,True,1080
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,True,909
CC(S)C(=O)NCC(=O)O,True,438
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,True,930
CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,True,16
CC[N+](C)(C)Cc1ccccc1Br,True,484
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,True,1033
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,True,645
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,True,40
Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,True,8
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,True,1046
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,True,225
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,True,6379
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,True,1698
Cc1cc(=O)n(-c2ccccc2)n1C,True,1143
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,True,2461
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,True,392
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,True,162
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,True,76
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,True,337
CN1CCN2c3ccccc3Cc3ccccc3C2C1,True,1230
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,True,1630
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,True,557
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,True,283
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,True,198
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,True,1
C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,False,0
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True,2576
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,True,4763
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,True,119
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,True,9733
CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,False,0
CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,True,643
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,True,1591
CC[C@@H](CO)NCCN[C@@H](CC)CO,True,1088
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,False,0
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,True,1238
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,True,244
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,True,374
Cc1ccccc1C(OCCN(C)C)c1ccccc1,True,280
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,True,211
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,True,3316
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,True,460
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,True,348
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,True,418
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,True,826
NCCCC(N)(C(=O)O)C(F)F,True,261
CNCCCN1c2ccccc2CCc2ccccc21,True,1874
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,True,2523
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,True,589
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,True,1060
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,True,98
CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,True,247
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,True,264
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,True,1539
CC[C@@H](C(N)=O)N1CCCC1=O,True,603
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,False,0
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,True,604
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,True,571
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,False,0
CC(=O)N[C@@H](CS)C(=O)O,True,11919
NC(=O)NO,True,2948
CCC1(c2cccc(O)c2)CCCCN(C)C1,True,101
NC[C@H](O)c1ccc(O)c(O)c1,True,14608
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,True,5831
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,False,0
CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,False,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],True,5361
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,False,0
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,True,413
Cc1cnc(C(=O)O)c[n+]1[O-],True,129
Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1,True,19
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,True,526
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,True,1035
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,True,203
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,True,97
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,True,328
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,True,229
O=C(NCCO[N+](=O)[O-])c1cccnc1,True,754
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,True,33
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,True,5713
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,True,515
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,True,486
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,True,1788
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,True,845
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,True,109
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,True,322
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,True,4031
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,True,368
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,True,2497
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,True,655
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,True,304
S=c1nc[nH]c2nc[nH]c12,True,514
C=CC(N)CCC(=O)O,True,752
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,True,218
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,True,358
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,True,3486
CN(C)CCOC(c1ccccc1)c1ccccc1,True,1517
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,True,1531
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,True,176
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,True,1285
CN(C)CCC=C1c2ccccc2COc2ccccc21,False,0
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,True,65
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,False,0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,True,770
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,True,12258
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,True,293
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,True,43
CC(C)Cc1ccc(C(C)C(=O)O)cc1,True,6996
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,True,1806
O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,False,0
CC(=O)Nc1nnc(S(N)(=O)=O)s1,True,1938
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,True,600
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,True,332
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,True,321
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,False,0
CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,True,171
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,True,603
CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,True,107
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,False,0
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,True,1367
OCC(S)CS,True,910
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,True,700
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,False,0
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,True,1036
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,True,990
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,True,2655
CC(C)(C)NCC(O)c1ccccc1Cl,True,78
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,True,698
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,True,615
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,True,844
CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,False,0
Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,True,6
CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1,True,136
COc1nc(C)nc(Cl)c1NC1=NCCN1,True,310
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,True,1691
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,True,1222
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,True,1733
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,False,0
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,True,2925
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,True,1869
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,True,274
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,True,7516
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,True,2312
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,True,685
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,True,2705
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,True,615
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,True,1
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,True,812
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,True,222
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,True,45
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,True,358
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,True,398
NCC1(CC(=O)O)CCCCC1,True,1219
COc1cc(NC(C)CCCN)c2ncccc2c1,True,1322
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,True,1443
NNC(=O)c1ccncc1,True,3914
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,True,203
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,True,606
CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,True,1
Nc1[nH]c(=O)ncc1F,True,218
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,True,1817
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,True,144
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,True,1072
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,True,190
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,True,148
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,True,2153
CCN(CC)CCNC(=O)c1ccc(N)cc1,True,860
CNC1(c2ccccc2Cl)CCCCC1=O,True,6415
CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,True,1
CN(C)CCCN1c2ccccc2CCc2ccccc21,True,3478
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,True,1134
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,True,551
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,True,1201
N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2.N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2.O.O.O,True,19
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,True,1035
COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,True,41
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,True,1031
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,True,2863
CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2,False,0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,True,1380
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,True,1479
CC(=O)Nc1ccc(O)cc1,True,10264
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,True,360
CN(C)CCC(c1ccccc1)c1ccccn1,True,101
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,True,171
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,True,564
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,True,1112
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,True,774
CC(C)NCC(O)COc1cccc2ccccc12,True,6230
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,True,528
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,True,1214
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,True,3904
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,True,14
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,True,1961
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,True,120
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,True,539
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,True,487
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,True,1625
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,True,773
C=CCc1ccccc1OCC(O)CNC(C)C,True,484
CC(=O)NCCCS(=O)(=O)O,True,258
N[C@@H]1CONC1=O,True,587
O=c1ccc2ccccc2o1,True,9500
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,True,798
COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,True,438
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,False,0
CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,False,0
CCNC(C)Cc1cccc(C(F)(F)F)c1,True,1092
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,True,3713
O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,True,75
CC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,False,0
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,True,366
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,True,679
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,True,96
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,True,202
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,True,1204
CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,True,343
NS(=O)(=O)Cc1noc2ccccc12,True,663
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,True,2131
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,True,724
NCC(CC(=O)O)c1ccc(Cl)cc1,True,2206
C[N+]1(CC2CC2)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,False,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3[C@@H](OC)C[C@@]21C,True,53
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,True,357
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,True,1854
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,True,1165
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,True,900
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,True,729
