Drug,IUPAC_Name,MolecularFormula
CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-6-[[(5R)-5-amino-5-carboxypentanoyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C14H21N3O6S
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C16H18N2O4S
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N=Cc3ccco3)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-6-[[(2S)-2-(furan-2-ylmethylideneamino)-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C21H21N3O6S
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],"disodium;(2S,5R,6R)-6-[[(2R)-2-carboxylato-2-thiophen-3-ylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C15H14N2Na2O6S2
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-6-[[(2R)-2-amino-2-cyclohexa-1,4-dien-1-ylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C16H21N3O4S
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O.O.O.O,"(2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid;trihydrate",C16H25N3O8S
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-6-[[(2R)-2-amino-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C16H19N3O4S
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O.CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,"(2S,5R,6R)-6-[[(2R)-2-amino-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid;(2S,5R)-3,3-dimethyl-4,4,7-trioxo-4lambda6-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C24H30N4O9S2
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21,"(3-oxo-1H-2-benzofuran-1-yl) (2S,5R,6R)-6-[[(2R)-2-amino-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C24H23N3O6S
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)Cc3ccc(C4=NCCCN4)cc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[[(2R)-2-phenyl-2-[[2-[4-(1,4,5,6-tetrahydropyrimidin-2-yl)phenyl]acetyl]amino]acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C28H31N5O5S
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-3,3-dimethyl-6-[[(2R)-2-[(3-methylsulfonyl-2-oxoimidazolidine-1-carbonyl)amino]-2-phenylacetyl]amino]-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C21H25N5O8S2
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)Nc3cnc(Nc4ccc(S(N)(=O)=O)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-6-[[(2R)-2-(4-hydroxyphenyl)-2-[[6-oxo-2-(4-sulfamoylanilino)-1H-pyrimidin-5-yl]carbamoylamino]acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C27H28N8O9S2
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NS(=O)(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],"disodium;(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[[(2R)-2-phenyl-2-(sulfonatoamino)acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C16H17N3Na2O7S2
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],"sodium (2S,5R,6R)-6-[[(2R)-2-[[6-[4-[bis(2-hydroxyethyl)sulfamoyl]phenyl]-2-oxo-1H-pyridine-3-carbonyl]amino]-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C32H34N5NaO11S2
CC1(C)S[C@@H]2[C@H]([NH+]3C(=O)C(c4ccc(O)cc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-6-[4-(4-hydroxyphenyl)-2,2-dimethyl-5-oxoimidazolidin-1-ium-1-yl]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C19H24N3O5S+
CC1(C)S[C@@H]2[C@H](NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-6-[(3-carboxyquinoxaline-2-carbonyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C18H16N4O6S
CC1(C)[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,"2-[(Z)-[1-(2-amino-1,3-thiazol-4-yl)-2-[[(3S)-2,2-dimethyl-4-oxo-1-sulfooxyazetidin-3-yl]amino]-2-oxoethylidene]amino]oxyacetic acid",C12H15N5O9S2
CC1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O,"3-methyl-1-(morpholin-4-ylmethyl)-3-phenylpyrrolidine-2,5-dione",C16H20N2O3
CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,"9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",C21H27FO5
CC12CC(=O)[C@H]3C(CC[C@H]4C[C@H](O)CCC43C)[C@@H]1CCC2C(=O)CO,"(3R,5S,9S,14S)-3-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,3,4,5,6,7,8,9,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-11-one",C21H32O4
CC12CC(Cl)[C@@]3(Cl)C(CCC4=CC(=O)C=CC43C)C1CC[C@]2(O)C(=O)CO,"(9R,17R)-9,11-dichloro-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",C21H26Cl2O4
CC12CC3CC(C)(C1)CC(N)(C3)C2,"3,5-dimethyladamantan-1-amine",C12H21N
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC1CCCC1,"[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] 3-cyclopentylpropanoate",C29H42O6
CC12CCC(CC1=O)C2(C)C,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",C10H16O
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,"17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",C21H30O4
CC12CCCCCC(Cc3ccc(O)cc31)C2N,"15-amino-1-methyltricyclo[7.5.1.02,7]pentadeca-2(7),3,5-trien-4-ol",C16H23NO
CC12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=CC43C)[C@@H]1C[C@H]1O[C@@](C)(c3ccccc3)O[C@]12C(=O)CO,"(2S,4R,6R,8S,11S,12R)-12-fluoro-11-hydroxy-8-(2-hydroxyacetyl)-6,9,13-trimethyl-6-phenyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",C29H33FO6
CC12NC(Cc3ccccc31)c1ccccc12,"1-methyl-16-azatetracyclo[7.6.1.02,7.010,15]hexadeca-2,4,6,10,12,14-hexaene",C16H15N
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,"(6R,7R)-7-[[(2R)-2-amino-2-cyclohexa-1,4-dien-1-ylacetyl]amino]-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C16H19N3O4S
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccc(C4=NCCCN4)cc3)[C@H]2SC1,"(6R,7R)-3-methyl-8-oxo-7-[[2-[4-(1,4,5,6-tetrahydropyrimidin-2-yl)phenyl]acetyl]amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C20H22N4O4S
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)[C@H]2SC1,"(6R,7R)-7-[[(2R)-2-amino-2-(3-chloro-4-hydroxyphenyl)acetyl]amino]-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C16H16ClN3O5S
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,"(6R,7R)-7-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C16H17N3O5S
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3cccc(NS(C)(=O)=O)c3)[C@H]2SC1,"(6R,7R)-7-[[(2R)-2-amino-2-[3-(methanesulfonamido)phenyl]acetyl]amino]-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C17H20N4O6S2
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,"(6R,7R)-7-[[(2R)-2-amino-2-phenylacetyl]amino]-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C16H17N3O4S
CC1=C/C(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)/C=C\C(=O)NC/C=C\1,"(12Z)-21-hydroxy-11,19-dimethyl-10-propan-2-yl-9,26-dioxa-3,15,28-triazatricyclo[23.2.1.03,7]octacosa-1(27),6,12,17,19,25(28)-hexaene-2,8,14,23-tetrone",C28H35N3O7
CC1=C2C(c3cccc(Cl)c3)=NCCN=C2N(C)N1,"4-(3-chlorophenyl)-1,3-dimethyl-7,8-dihydro-6H-pyrazolo[5,4-e][1,4]diazepine",C14H15ClN4
CC1=CC(=C2C=CC(=O)C=C2)NN=C1NCCN1CCOCC1,4-[5-methyl-6-(2-morpholin-4-ylethylamino)pyridazin-3-yl]phenol,C17H22N4O2
CC1=CCC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,"3,7-dimethyl-2,4,4a,5,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-9-ol",C18H21NO2
CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,"11-chloro-2,8-dimethyl-12b-phenyl-6H-[1,3]oxazino[3,2-d][1,4]benzodiazepine-4,7-dione",C20H17ClN2O3
CC1=C[C@H]2[C@@H]3C[C@@H](C)[C@](O)(C(=O)COC(=O)c4cccc(S(=O)(=O)O)c4)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)Cc3cnn(-c4ccccc4)c3C=C12,"3-[2-[(1S,2R,13S,14S,16R,17R,18S,20S)-17,20-dihydroxy-2,11,16,18-tetramethyl-7-phenyl-6,7-diazapentacyclo[11.7.0.02,10.04,8.014,18]icosa-4(8),5,9,11-tetraen-17-yl]-2-oxoethoxy]carbonylbenzenesulfonic acid",C37H40N2O8S
CC1=Nc2ccccc2CC(c2ccccc2)N1C,"2,3-dimethyl-4-phenyl-4,5-dihydro-1,3-benzodiazepine",C17H18N2
CC1C2Cc3ccc(O)cc3C1(C)CCN2C,"1,10,13-trimethyl-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol",C15H21NO
CC1=NN(c2ccccc2)C(=O)C1,5-methyl-2-phenyl-4H-pyrazol-3-one,C10H10N2O
CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,"10-(cyclopropylmethyl)-1,13-dimethyl-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol",C18H25NO
CC1CC(OC(=O)C2CCC(=O)N2)CC(C)(C)C1,"(3,3,5-trimethylcyclohexyl) 5-oxopyrrolidine-2-carboxylate",C14H23NO3
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,"1,13-dimethyl-10-(2-phenylethyl)-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol",C22H27NO
CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,,C22H27F3O5
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,"17-(2-chloroacetyl)-6,9-difluoro-11,17-dihydroxy-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",C22H27ClF2O4
CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl,"(9R,17R)-17-(2-chloroacetyl)-9-fluoro-11,17-dihydroxy-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",C22H28ClFO4
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF,"S-(fluoromethyl) 6,9-difluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthrene-17-carbothioate",C22H27F3O4S
CC1CCCC1,methylcyclopentane,C6H12
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1-(4-fluorophenyl)-4-(4-methylpiperidin-1-yl)butan-1-one,C16H22FNO
CC1CN(C)CC2Cc3c(ccc4ccccc34)OC12O,"13,15-dimethyl-11-oxa-15-azatetracyclo[8.8.0.02,7.012,17]octadeca-1(10),2,4,6,8-pentaen-12-ol",C18H21NO2
CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1,"9-[3-(3,5-dimethylpiperazin-1-yl)propyl]carbazole",C21H27N3
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,"7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",C18H20FN3O4
CC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,"N-[3-[[4-(dimethylamino)phenyl]methyl]-4,12,16-trimethyl-2,5,11,14,18,21,24-heptaoxo-19-phenyl-17-oxa-1,4,10,13,20-pentazatricyclo[20.4.0.06,10]hexacosan-15-yl]-3-hydroxypyridine-2-carboxamide",C44H52N8O10
CC1NC(=O)COC1c1ccccc1,5-methyl-6-phenylmorpholin-3-one,C11H13NO2
CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,"10-chloro-11b-(2-chlorophenyl)-3-methyl-2,3,5,7-tetrahydro-[1,3]oxazolo[3,2-d][1,4]benzodiazepin-6-one",C18H16Cl2N2O2
CC1NCCOC1c1ccccc1,3-methyl-2-phenylmorpholine,C11H15NO
CC1OC(C)OC(C)O1,"2,4,6-trimethyl-1,3,5-trioxane",C6H12O3
CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)CC(N)C1O,"7-(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-8,10-dihydro-7H-tetracene-5,12-dione",C26H27NO10
CC1OC(O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)C(O)C(O)C1O,"5-[(3S,8R,9S,10R,13R,14S,17R)-14-hydroxy-10,13-dimethyl-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,2,3,6,7,8,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pyran-2-one",C30H42O8
CC1OC2(CCCCC2Oc2cccc(Cl)c2)NC1=O,6-(3-chlorophenoxy)-2-methyl-1-oxa-4-azaspiro[4.5]decan-3-one,C15H18ClNO3
CC1Oc2ccccc2CC1N(C)C,"N,N,2-trimethyl-3,4-dihydro-2H-chromen-3-amine",C12H17NO
CC1[C@H]2C(=O)c3ccc(O)cc3[C@]1(C)CCN2CC1CC1,"(1R,9S)-10-(cyclopropylmethyl)-4-hydroxy-1,13-dimethyl-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-8-one",C18H23NO2
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,"30-ethyl-33-(1-hydroxy-2-methylhex-4-enyl)-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18,24-tetrakis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone",C62H111N11O12
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,"6-(dimethylamino)-4,4-diphenylheptan-3-one",C21H27NO
CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,"6-(dimethylamino)-5-methyl-4,4-diphenylhexan-3-one",C21H27NO
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,"6-(dimethylamino)-4,4-diphenylhexan-3-one",C20H25NO
CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1-(4-fluorophenyl)-4-(4-piperidin-1-yl-4-propanoylpiperidin-1-yl)butan-1-one,C23H33FN2O2
CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,"11,17-dihydroxy-10,13-dimethyl-17-propanoyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",C22H32O4
CCC(=O)N(c1ccc(Cl)c(Cl)c1)[C@@H]1CCC[C@H]1N(C)C,"N-(3,4-dichlorophenyl)-N-[(1R,2R)-2-(dimethylamino)cyclopentyl]propanamide",C16H22Cl2N2O
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,methyl 1-(3-methoxy-3-oxopropyl)-4-(N-propanoylanilino)piperidine-4-carboxylate,C20H28N2O5
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,1-[4-(3-hydroxyphenyl)-1-methylpiperidin-4-yl]propan-1-one,C15H21NO2
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,methyl 1-(2-phenylethyl)-4-(N-propanoylanilino)piperidine-4-carboxylate,C24H30N2O3
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,N-[1-[2-(4-ethyl-5-oxotetrazol-1-yl)ethyl]-4-(methoxymethyl)piperidin-4-yl]-N-phenylpropanamide,C21H32N6O3
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,N-[4-(methoxymethyl)-1-(2-thiophen-2-ylethyl)piperidin-4-yl]-N-phenylpropanamide,C22H30N2O2S
CCC(=O)N(c1ccccc1)[C@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@@H]1C,"methyl (3S,4R)-3-methyl-1-(2-phenylethyl)-4-(N-propanoylanilino)piperidine-4-carboxylate",C25H32N2O3
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,N-phenyl-N-[1-(2-phenylethyl)piperidin-4-yl]propanamide,C22H28N2O
CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1.[Cl-].[H+],N-[1-[2-(4-ethyl-5-oxotetrazol-1-yl)ethyl]-4-phenylpiperidin-4-yl]-N-(2-fluorophenyl)propanamide;hydron;chloride,C25H32ClFN6O2
CCC(=O)N1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,"[6-(7-chloro-1,8-naphthyridin-2-yl)-5-oxo-3,7-dihydro-2H-[1,4]dithiino[2,3-c]pyrrol-7-yl] 4-propanoylpiperazine-1-carboxylate",C22H22ClN5O4S2
CCC(=O)Nc1ccc(O)cc1,N-(4-hydroxyphenyl)propanamide,C9H11NO2
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,"(1,3-dimethyl-4-phenylpiperidin-4-yl) propanoate",C16H23NO2
CCC(=O)OC1CC(=O)OC(C)C/C=C/C=C\C(O)C(C)CC(CC=O)C(O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@H](OC(=O)CC)[C@@H](C)O3)[C@H](N(C)C)[C@H]2O)C1OC,"[(11Z,13E)-6-[(2S,3R,4R,5S,6R)-4-(dimethylamino)-3-hydroxy-5-[(2S,4R,5R,6R)-4-hydroxy-4,6-dimethyl-5-propanoyloxyoxan-2-yl]oxy-6-methyloxan-2-yl]oxy-10-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-4-yl] propanoate",C41H67NO15
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,"[2-[(8S,9R,10S,11S,13S,14S,16S,17R)-9-chloro-11-hydroxy-10,13,16-trimethyl-3-oxo-17-propanoyloxy-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] propanoate",C28H37ClO7
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,"[2-[(7R,8S,9S,10R,11S,13S,14S,16R,17R)-7-chloro-11-hydroxy-10,13,16-trimethyl-3-oxo-17-propanoyloxy-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] propanoate",C28H37ClO7
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"[2-[(8S,9R,10S,11S,13S,14S,16S,17R)-9-fluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-17-propanoyloxy-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] propanoate",C28H37FO7
CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,"[2-[(4R,8S,12R,19S)-12,19-difluoro-11-hydroxy-6,6,9,13-tetramethyl-16-oxo-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-8-yl]-2-oxoethyl] propanoate",C27H34F2O7
CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2C(C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(=O)CC)[C@@H](C)C(=O)[C@]3(CO3)CC(C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@H]2C)C[C@@H]1OC,"[(3R,6S,7R,8S,12R,13S,14S,15R)-6-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-8-[(2R,4S,5S,6S)-4-methoxy-6-methyl-5-propanoyloxyoxan-2-yl]oxy-5,7,9,12,13,15-hexamethyl-10,16-dioxo-1,11-dioxaspiro[2.13]hexadecan-14-yl] propanoate",C41H69NO14
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,"[(2S,3R)-4-(dimethylamino)-3-methyl-1,2-diphenylbutan-2-yl] propanoate",C22H29NO2
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.[Cl-].[H+],"[(2S,3R)-4-(dimethylamino)-3-methyl-1,2-diphenylbutan-2-yl] propanoate;hydron;chloride",C22H30ClNO2
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"[(8S,9R,10S,11S,13S,14S,16S,17R)-17-(2-chloroacetyl)-9-fluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] propanoate",C25H32ClFO5
CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"[(8S,9S,10R,11S,13S,14S,17R)-17-(2-acetyloxyacetyl)-11-hydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl] propanoate",C26H36O7
