Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,246.27,246.1,1.04,66.48,64.72,0.3077,0.7928,18,1,3,2,2,1,0,5,104.77,0.33,0.276,12.344,-1.302,6,0.3333,0,0,1,1,1,0,1,1,4,512.227,2.583,11968.508,-2.17,12.291,4.251,1.51,1,1
CCC1(c2ccccc2)C(=O)NC(=O)N1C,218.26,218.11,1.47,49.41,59.71,0.3333,0.7641,16,1,2,2,2,1,0,4,94.25,0.325,0.309,11.975,-0.849,6,0.375,0,0,1,1,1,0,1,1,3,429.905,2.556,5359.399,-1.84,10.67,3.628,1.225,1,1
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,232.24,232.08,0.7,75.27,60.09,0.25,0.7369,17,2,3,2,2,1,0,5,98.2,0.328,0.277,11.976,-1.31,6,0.3529,0,0,1,1,1,0,1,1,4,461.784,2.536,7460.405,-2.17,11.319,4.009,1.595,0,0
CCC1(c2ccccc2)C(=O)NCNC1=O,218.26,218.11,0.54,58.2,59.56,0.3333,0.7116,16,2,2,2,2,1,0,4,94.04,0.337,0.241,11.986,-1.07,6,0.375,0,0,1,1,1,0,1,1,2,398.287,2.524,5356.941,-1.84,10.67,3.963,1.377,0,0
CCC1(c2ccccc2)CCC(=O)NC1=O,217.27,217.11,1.77,46.17,60.79,0.3846,0.7673,16,1,2,2,2,1,0,3,94.85,0.296,0.237,12.026,-0.519,6,0.375,0,0,1,1,1,0,1,1,2,413.201,2.4,5184.742,-1.64,10.864,4.082,1.622,1,1
CCC1(c2ccccc2)NC(=O)N(C)C1=O,218.26,218.11,1.47,49.41,59.71,0.3333,0.7641,16,1,2,2,2,1,0,4,94.25,0.325,0.319,12.112,-0.882,6,0.375,0,0,1,1,1,0,1,1,3,429.905,2.499,5447.203,-1.84,10.67,3.628,1.298,1,1
CCC1(c2ccccc2)NCC(=O)NC1=O,218.26,218.11,0.54,58.2,59.56,0.3333,0.7122,16,2,3,2,2,1,0,4,94.04,0.293,0.251,11.964,-0.769,6,0.375,0,0,1,1,1,0,1,1,2,416.287,2.4,5184.742,-1.68,10.825,4.058,1.609,1,1
CCC1(c2ccccc2)OCC(C2CCCCN2)O1,261.36,261.17,2.81,30.49,74.88,0.625,0.9073,19,1,3,3,3,1,0,3,114.85,0.343,0.195,6.339,-0.537,6,0.3158,0,0,2,2,2,0,2,2,0,402.47,1.745,47704.209,-0.9,13.1,5.614,2.55,3,3
CCC12CCN(CC3CC3)C(Cc3ccc(O)cc31)C2(C)C,299.46,299.22,4.11,23.47,90.26,0.7,0.9078,22,1,2,3,4,1,0,2,134.08,0.508,0.115,10.034,0.226,6,0.2727,0,0,3,2,1,0,1,1,0,589.37,1.802,202373.082,-1.02,14.565,4.737,1.89,2,2
CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C,313.49,313.24,4.5,23.47,94.88,0.7143,0.8881,23,1,2,3,4,1,0,2,140.44,0.508,0.115,10.066,0.222,6,0.2609,0,0,3,2,1,0,1,1,0,603.859,1.753,145343.654,-1.02,15.504,5.24,2.101,2,2
CCC1C(=O)NC(=O)C1(C)c1ccccc1,217.27,217.11,1.63,46.17,60.72,0.3846,0.7652,16,1,2,2,2,1,0,3,94.85,0.295,0.237,11.944,-0.715,6,0.375,0,0,1,1,1,0,1,1,2,426.819,2.508,5182.546,-1.64,10.864,3.74,1.351,2,2
CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,382.46,382.19,4.44,61.64,110.87,0.3636,0.7409,28,0,6,6,3,2,0,6,165.35,0.493,0.161,5.542,0.149,12,0.4286,0,0,1,0,1,0,1,0,0,934.374,2.257,2255014.747,-3.02,19.734,8.334,3.419,1,1
CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,866.97,866.4,1.27,227.96,227.77,0.4444,0.2465,63,4,12,7,6,3,0,18,364.86,0.505,0.333,14.962,-1.683,18,0.2857,0,0,3,3,4,1,3,3,6,2220.07,1.435,56657898690822.19,-6.85,45.672,19.898,10.273,7,7
CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12,341.84,341.13,4.41,37.61,97.02,0.2632,0.6888,24,0,3,5,3,3,0,5,146.24,0.34,0.222,12.177,0.144,15,0.625,0,0,0,0,2,2,0,0,1,854.679,2.051,375535.092,-2.33,16.525,7.054,3.287,0,0
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,336.43,336.2,2.37,87.66,94.62,0.5556,0.571,24,3,5,10,1,1,0,6,143.14,0.49,0.224,11.822,-0.67,6,0.25,0,0,0,0,0,0,0,0,1,557.95,2.73,131163.984,-1.92,20.125,10.051,7.103,1,1
CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C,478.99,478.19,4.7,77.51,121.36,0.6923,0.4224,33,0,5,5,4,0,0,7,198.69,0.45,0.306,17.14,-2.189,0,0.0,0,0,4,3,0,0,0,0,0,987.167,1.838,15743444.898,-1.82,24.309,7.86,2.947,7,0
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,432.56,432.25,3.13,100.9,113.92,0.8,0.6475,31,2,6,5,4,0,0,6,183.97,0.45,0.306,13.074,-1.371,0,0.0,0,0,4,3,0,0,0,0,0,816.83,1.725,7603813.773,-1.53,22.656,7.803,3.159,7,0
CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,488.62,488.28,4.09,106.97,128.09,0.7857,0.5379,35,1,7,7,4,0,0,7,207.55,0.457,0.306,13.699,-1.413,0,0.0,0,0,4,3,0,0,0,0,0,937.59,1.697,48429373.065,-2.02,26.055,9.454,4.076,7,0
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,488.62,488.28,3.95,106.97,128.02,0.7857,0.5642,35,1,7,6,4,0,0,7,207.55,0.458,0.306,13.647,-1.423,0,0.0,0,0,4,3,0,0,0,0,0,952.952,1.741,40200224.797,-2.02,26.055,9.13,3.98,8,0
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,508.56,508.23,3.52,106.97,124.0,0.7037,0.5473,36,1,7,6,4,0,0,9,208.82,0.458,0.306,17.248,-2.3,0,0.0,0,0,4,3,0,0,0,0,0,1052.722,1.796,58572261.213,-2.42,26.638,8.854,3.521,8,0
CCCC(=O)O[C@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,521.05,520.22,4.09,106.97,133.02,0.7143,0.4149,36,1,7,6,4,0,0,8,217.16,0.458,0.306,13.829,-1.548,0,0.0,0,0,4,3,0,0,0,0,0,1048.498,1.812,57258371.529,-1.99,27.056,9.087,3.558,8,0
CCCC(=O)O[C@]1(C(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,428.57,428.26,4.33,80.67,117.03,0.7308,0.6744,31,1,5,4,4,0,0,5,184.85,0.45,0.306,13.098,-1.163,0,0.0,0,0,4,3,0,0,0,0,0,855.859,1.75,6332569.674,-1.75,22.444,7.684,3.179,7,0
CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,409.6,409.22,4.91,26.79,121.81,0.4583,0.6057,29,0,5,7,4,2,0,5,178.42,0.34,0.162,12.494,0.247,12,0.4138,0,0,2,1,2,0,2,1,0,860.954,1.533,5177651.528,-1.82,20.453,9.33,4.682,0,0
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,245.37,245.18,3.44,20.31,75.01,0.5625,0.7406,18,0,2,5,2,1,0,2,110.0,0.293,0.179,12.591,0.097,6,0.3333,0,0,1,1,1,0,1,1,0,390.063,2.137,18910.523,-1.15,13.286,6.145,2.993,1,1
CCCC(C)(COC(N)=O)COC(N)=O,218.25,218.13,0.98,104.64,54.09,0.7778,0.6928,15,2,4,6,0,0,0,6,88.89,0.449,0.404,10.456,-0.837,0,0.0,0,0,0,0,0,0,0,0,2,212.152,4.166,1190.446,-1.46,13.54,6.104,6.589,0,0
CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,411.54,411.24,3.16,62.16,113.89,0.68,0.7456,30,2,5,4,7,1,0,5,178.22,0.504,0.165,11.669,-0.85,6,0.2,0,0,6,2,2,0,2,1,0,956.712,1.66,9401029.272,-1.56,19.15,5.617,1.802,7,7
CCCC(C)C,86.18,86.11,2.44,0.0,29.75,1.0,0.4839,6,0,0,2,0,0,0,0,40.56,0.065,0.047,2.253,0.898,0,0.0,0,0,0,0,0,0,0,0,0,21.219,2.627,14.834,0.0,6.0,3.2,4.0,0,0
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,226.28,226.13,1.18,75.27,58.48,0.7273,0.7068,16,2,3,4,1,0,0,5,94.97,0.328,0.277,11.892,-1.093,0,0.0,0,0,1,1,1,0,1,1,4,305.191,3.046,2793.402,-1.39,12.678,4.634,1.814,1,1
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,242.34,242.11,1.35,58.2,65.68,0.7273,0.5777,16,2,3,4,1,0,0,5,101.16,0.302,0.242,12.025,-0.96,0,0.0,0,0,1,1,1,0,1,1,2,307.946,3.046,2793.402,-0.97,13.097,4.908,1.958,1,1
CCCC(C)C1(CCSC)C(=O)NC(=S)NC1=O,288.44,288.1,1.69,58.2,78.39,0.75,0.5767,18,2,4,6,1,0,0,6,117.65,0.302,0.242,12.291,-0.971,0,0.0,0,0,1,1,1,0,1,1,2,337.987,3.043,7601.311,-0.62,15.438,6.519,2.854,1,1
CCCC(C)CC,100.2,100.13,2.83,0.0,34.36,1.0,0.5113,7,0,0,3,0,0,0,0,46.93,0.065,0.045,2.309,0.949,0,0.0,0,0,0,0,0,0,0,0,0,31.02,2.832,31.917,0.0,7.0,4.167,3.84,1,1
CCCC(CC)C1(CC)C(=O)NC(=O)NC1=O,240.3,240.15,1.58,75.27,63.09,0.75,0.7162,17,2,3,5,1,0,0,5,101.33,0.328,0.277,12.051,-1.085,0,0.0,0,0,1,1,1,0,1,1,4,318.642,3.106,4892.338,-1.39,13.674,5.294,2.185,1,1
CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,256.37,256.12,1.74,58.2,70.3,0.75,0.5817,17,2,3,5,1,0,0,5,107.53,0.302,0.242,12.184,-0.951,0,0.0,0,0,1,1,1,0,1,1,2,321.397,3.106,4892.338,-0.97,14.092,5.578,2.339,1,1
CCCC(CCC)(CCC)C(N)=O,185.31,185.18,2.86,43.09,56.35,0.9091,0.6508,13,1,1,7,0,0,0,2,81.89,0.369,0.223,11.413,-0.21,0,0.0,0,0,0,0,0,0,0,0,1,137.15,4.477,553.192,-0.53,12.47,6.005,3.37,0,0
CCCC(CCC)C(=O)O,144.21,144.12,2.29,37.3,40.94,0.875,0.6424,10,1,1,5,0,0,0,2,62.25,0.481,0.306,10.479,-0.635,0,0.0,0,0,0,0,0,0,0,0,0,93.431,3.61,134.888,-0.53,9.47,5.27,3.487,0,0
CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C,258.36,258.18,3.29,52.6,69.81,0.8571,0.5191,18,0,4,7,0,0,0,4,110.03,0.428,0.314,11.741,-0.571,0,0.0,0,0,0,0,0,0,0,0,0,259.458,4.043,5095.19,-1.06,16.94,8.114,6.621,0,0
CCCC(CCC)C(N)=O,143.23,143.13,1.69,43.09,42.5,0.875,0.6249,10,1,1,5,0,0,0,2,62.8,0.369,0.22,10.702,-0.135,0,0.0,0,0,0,0,0,0,0,0,1,95.431,3.61,134.888,-0.53,9.47,5.27,3.487,0,0
CCCC(Cc1ccccc1)N1CCCC1,217.36,217.18,3.49,3.24,69.65,0.6,0.7295,16,0,1,5,2,1,0,1,99.47,0.3,0.014,2.691,0.773,6,0.375,0,0,1,1,1,0,1,1,0,287.563,1.963,8552.874,-0.82,11.659,6.049,3.084,1,1
CCCC(O)Cl,108.57,108.03,1.34,20.23,26.77,1.0,0.5297,6,1,1,2,0,0,0,2,42.93,0.378,0.128,8.318,-0.63,0,0.0,0,0,0,0,0,0,0,0,0,28.729,2.627,14.834,0.25,6.25,3.44,4.25,1,1
CCCC1(C)COB(c2ccc(C)cc2)OC1,232.13,232.16,2.54,18.46,71.49,0.5714,0.7454,17,0,2,3,2,1,0,3,104.46,0.493,0.407,5.85,-0.18,6,0.3529,0,0,1,1,1,0,1,1,0,352.99,1.968,7703.448,-0.795,12.656,5.237,3.108,0,0
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,406.55,406.21,-0.86,122.49,103.24,0.9444,0.3703,27,5,8,7,2,0,0,9,164.82,0.391,0.237,12.848,-1.419,0,0.0,0,0,2,2,2,0,2,2,1,494.472,2.094,784871.983,-0.42,22.865,9.865,5.145,9,9
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,430.54,430.24,2.72,93.06,112.87,0.76,0.7125,31,2,6,4,5,0,0,6,183.23,0.393,0.193,13.227,-1.201,0,0.0,0,0,5,4,1,0,1,1,0,862.074,1.554,11435336.151,-1.34,21.503,7.078,2.651,9,1
CCCCC,72.15,72.09,2.2,0.0,25.2,1.0,0.4688,5,0,0,2,0,0,0,0,34.2,0.065,0.054,2.212,1.344,0,0.0,0,0,0,0,0,0,0,0,0,7.51,2.191,11.245,0.0,5.0,4.0,4.0,0,0
CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,444.57,444.25,3.3,100.9,118.45,0.7308,0.6099,32,2,6,6,4,0,0,6,189.65,0.45,0.306,13.133,-1.39,0,0.0,0,0,4,3,0,0,0,0,0,873.543,1.705,12584735.829,-1.79,23.371,8.21,3.246,7,7
CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,462.56,462.24,3.25,100.9,118.73,0.7308,0.588,33,2,6,6,4,0,0,7,193.81,0.45,0.306,15.456,-1.523,0,0.0,0,0,4,3,0,0,0,0,0,910.458,1.735,18273665.556,-1.86,24.27,8.418,3.453,8,7
CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,446.58,446.27,3.52,100.9,118.54,0.8077,0.6056,32,2,6,6,4,0,0,6,190.34,0.45,0.306,13.144,-1.372,0,0.0,0,0,4,3,0,0,0,0,0,832.174,1.697,12584735.829,-1.53,23.622,8.355,3.318,7,6
CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,476.59,476.26,3.64,100.9,123.34,0.7407,0.568,34,2,6,6,4,0,0,7,200.18,0.45,0.306,17.262,-2.025,0,0.0,0,0,4,3,0,0,0,0,0,956.767,1.799,26030664.98,-1.86,25.239,8.369,3.081,8,0
CCCCC(CC)CNC(=O)CC(C)O,215.34,215.19,2.09,49.33,62.61,0.9167,0.6511,15,2,2,8,0,0,0,3,93.26,0.393,0.222,11.277,-0.541,0,0.0,0,0,0,0,0,0,0,0,1,169.005,3.646,1509.298,-0.57,14.43,8.715,8.426,2,2
CCCCC/C(=N/OCCN)c1ccc(C)c(N)c1,263.38,263.2,2.84,73.63,81.28,0.5333,0.3277,19,2,4,8,1,1,0,4,115.36,0.398,0.129,5.952,0.443,6,0.3158,0,0,0,0,0,0,0,0,0,415.852,2.807,16817.979,-1.55,15.507,8.534,5.303,0,0
CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,271.27,271.12,0.01,127.59,63.79,0.6364,0.5863,19,3,5,6,1,0,0,8,109.58,0.45,0.404,11.954,-1.39,0,0.0,0,0,1,1,1,0,1,1,5,387.135,2.837,11559.222,-2.12,14.939,6.166,3.427,0,0
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,308.38,308.15,3.79,40.62,90.87,0.2632,0.7886,23,0,2,5,3,2,0,4,135.85,0.272,0.258,12.869,-0.588,12,0.5217,0,0,1,1,1,0,1,1,2,627.531,2.022,262958.317,-2.62,15.282,6.649,2.843,0,0
CCCCCC,86.18,86.11,2.59,0.0,29.82,1.0,0.463,6,0,0,3,0,0,0,0,40.56,0.065,0.054,2.232,1.355,0,0.0,0,0,0,0,0,0,0,0,0,12.0,2.339,20.986,0.0,6.0,5.0,4.0,0,0
CCCCCC(=O)CC[C@]1(C)[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C,357.54,357.27,4.85,40.54,106.69,0.6957,0.7095,26,1,3,7,3,1,0,3,158.34,0.508,0.132,12.454,0.014,6,0.2308,0,0,2,1,1,0,1,1,0,670.172,1.859,575209.121,-1.35,19.413,7.343,3.194,3,0
CCCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,474.61,474.28,4.77,80.67,126.43,0.75,0.4247,34,1,5,7,4,0,0,6,201.75,0.458,0.306,15.447,-1.233,0,0.0,0,0,4,3,0,0,0,0,0,908.473,1.54,28421716.269,-1.82,25.278,9.327,4.099,9,9
CCCCCC(C)C(C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2CC(C)CC1,537.83,537.42,9.31,38.77,162.58,0.7429,0.1601,39,0,4,11,4,1,0,4,238.46,0.483,0.311,13.251,-0.328,6,0.1538,0,0,3,1,2,0,2,1,0,1001.387,1.582,412743787.965,-1.81,30.156,13.702,7.686,3,3
CCCCCC(N)C(O)(c1ccccc1)c1ccccc1,283.42,283.19,3.83,46.25,88.0,0.3684,0.7586,21,2,2,7,2,2,0,2,127.18,0.379,0.13,11.397,-1.129,12,0.5714,0,0,0,0,0,0,0,0,0,484.277,2.35,68277.462,-1.64,15.743,7.392,3.521,1,1
CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,439.02,438.2,0.83,111.05,111.48,0.9474,0.2676,28,5,7,9,2,0,0,9,176.48,0.388,0.237,12.795,-1.362,0,0.0,0,0,2,2,2,0,2,2,1,498.944,1.975,1537060.61,-0.09,24.182,11.342,5.966,9,9
CCCCCCC,100.2,100.13,2.98,0.0,34.43,1.0,0.4763,7,0,0,4,0,0,0,0,46.93,0.065,0.053,2.246,1.361,0,0.0,0,0,0,0,0,0,0,0,0,19.219,2.447,35.51,0.0,7.0,6.0,6.0,0,0
CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,549.7,549.26,6.83,36.02,146.23,0.5517,0.2134,38,0,6,12,4,2,0,9,227.86,0.464,0.416,13.439,-4.366,12,0.3158,0,0,2,1,2,0,2,1,0,1057.604,1.231,299076166.302,-2.23,28.77,13.715,7.896,0,0
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,372.55,372.27,6.26,46.53,109.69,0.7083,0.5991,27,1,3,6,3,1,0,3,164.06,0.508,0.133,12.125,-0.311,6,0.2222,0,0,2,1,1,0,1,0,0,701.823,1.924,757271.154,-1.51,20.23,7.485,4.023,2,0
CCCCCCC(C)NN,144.26,144.16,1.81,38.05,45.54,1.0,0.3388,10,2,2,6,0,0,0,2,64.15,0.271,0.018,5.237,0.483,0,0.0,0,0,0,0,0,0,0,0,0,64.278,2.886,160.017,-0.08,9.92,7.032,6.046,1,1
CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,1879.68,1877.56,1.16,662.41,453.17,0.4205,0.0476,132,24,33,20,16,7,0,44,759.25,0.508,0.33,17.017,-2.59,42,0.3182,0,0,9,3,9,0,9,3,8,5544.104,1.035,69453183100119106318854235988977581555712,-12.05,96.018,40.981,20.732,23,0
CCCCCCCCCC(=O)OC1(c2ccc(Br)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,574.58,573.23,8.23,46.61,150.16,0.5484,0.1222,37,0,4,15,3,2,0,6,229.65,0.454,0.306,13.107,-0.598,12,0.3243,0,0,1,1,1,0,1,1,0,968.953,1.488,155999496.363,-2.05,29.505,15.383,9.643,0,0
CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,530.12,529.28,8.12,46.61,147.47,0.5484,0.1327,37,0,4,15,3,2,0,6,226.08,0.454,0.306,13.103,-0.636,12,0.3243,0,0,1,1,1,0,1,1,0,968.953,1.488,155999496.363,-2.24,29.318,15.239,9.535,0,0
CCCCCCCCCC1(C)OCC(COC(N)=O)O1,287.4,287.21,3.35,70.78,77.38,0.9333,0.6254,20,1,4,10,1,0,0,5,121.68,0.447,0.404,10.54,-0.769,0,0.0,0,0,1,1,1,0,1,1,1,285.047,2.063,27562.898,-0.81,17.242,9.186,7.101,2,2
CCCCCCCCCCCCCC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(OCc5ccccc5)c5c4[C@@]2(CCN3C)[C@H]1O5,585.83,585.38,8.32,48.0,171.64,0.6053,0.1126,43,0,5,16,6,2,0,5,258.53,0.485,0.306,13.1,-0.374,12,0.2791,0,0,4,1,2,0,2,1,0,1258.093,1.079,8205277091.467,-2.79,30.245,13.885,6.249,5,0
CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,714.1,713.43,10.06,70.16,204.55,0.675,0.0839,49,0,7,23,4,2,0,9,302.13,0.466,0.305,12.915,-3.518,12,0.2449,0,0,2,1,2,0,2,1,0,1375.332,1.074,61738830671.936,-2.07,39.712,21.331,12.888,0,0
CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,684.96,684.46,7.91,127.2,189.43,0.8049,0.0923,49,2,8,21,4,0,0,8,294.4,0.455,0.344,13.457,-1.733,0,0.0,0,0,4,3,0,0,0,0,0,1205.797,1.091,42697490589.078,-2.32,39.466,18.254,9.52,7,0
CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC,337.46,337.23,4.32,70.78,96.17,0.6316,0.5441,24,1,4,13,1,1,0,5,145.02,0.493,0.248,11.345,-0.527,6,0.25,0,0,0,0,0,0,0,0,1,477.135,2.451,189361.375,-1.91,20.135,11.599,6.686,0,0
CCCCCCCCCNc1ncnc2[nH]ccc12,260.39,260.2,4.12,53.6,80.37,0.6,0.6667,19,2,3,9,2,2,0,4,114.6,0.369,0.142,4.295,0.9,9,0.4737,0,0,0,0,2,2,0,0,0,477.705,1.644,36030.485,-1.58,13.843,7.767,4.227,0,0
CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,359.51,359.26,4.11,44.81,106.02,0.6667,0.7442,26,1,4,7,3,1,0,5,157.24,0.412,0.41,12.073,-0.35,6,0.2308,0,0,2,1,2,0,2,1,1,648.143,1.584,819518.312,-1.75,19.024,7.867,3.543,2,0
CCCCCCN1CCC(C(=O)N(C)CC)(c2ccccc2)CC1,330.52,330.27,4.08,23.55,101.25,0.6667,0.6706,24,0,2,8,2,1,0,3,147.58,0.345,0.233,13.165,-0.327,6,0.25,0,0,1,1,1,0,1,1,1,491.82,2.063,276699.25,-1.35,18.981,9.216,4.383,0,0
CCCCCCOc1nsnc1C1=CCCN(C)C1,281.43,281.16,3.22,38.25,79.64,0.7143,0.7193,19,0,5,7,2,1,0,5,119.35,0.475,0.253,5.79,0.725,5,0.2632,0,0,1,0,2,1,1,0,0,416.579,1.885,31682.537,-0.94,14.469,7.601,4.282,0,0
CCCCCCSc1nsnc1C1=CCCN(C)C1,297.49,297.13,3.93,29.02,84.87,0.7143,0.5631,19,0,5,7,2,1,0,5,124.36,0.302,0.138,4.504,1.009,5,0.2632,0,0,1,0,2,1,1,0,0,414.579,1.885,31682.537,-0.39,15.008,8.022,4.58,0,0
CCCCCNCC(N)=O,144.22,144.13,0.25,55.12,41.59,0.8571,0.525,10,2,2,6,0,0,0,3,61.98,0.369,0.231,10.192,-0.281,0,0.0,0,0,0,0,0,0,0,0,1,93.607,2.839,142.195,-0.57,9.43,6.549,7.43,0,0
CCCCCN[C@@]12C=CC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,368.48,368.21,2.31,61.8,103.35,0.5909,0.7813,27,2,5,5,5,1,0,5,159.94,0.504,0.196,12.897,-0.542,6,0.2222,0,0,4,1,2,0,2,1,0,835.092,1.715,2260763.108,-1.85,17.262,5.822,1.991,4,0
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,354.49,354.24,3.48,94.83,97.24,0.8,0.3476,25,3,4,13,1,0,0,5,150.68,0.481,0.303,12.126,-0.767,0,0.0,0,0,1,1,0,0,0,0,0,431.802,2.389,271685.711,-1.2,21.842,12.202,8.634,4,0
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,314.47,314.22,5.74,29.46,95.26,0.619,0.5673,23,1,2,4,3,1,0,2,140.11,0.507,0.127,10.68,-0.177,6,0.2609,0,0,2,0,1,0,1,0,0,612.513,1.989,138339.558,-1.44,16.419,6.221,3.131,2,0
