SMILES,covered_by_medex,fact_count
Cc1c2ccccc2cc2c3c(ccc12)C=C[C@@H](O)[C@H]3O,False,0
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,True,14
CC(C)CNCC(C)C,True,91
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,True,1
C=CC=C,True,3879
COc1cc(O)c2c(=O)c3c(O)ccc(O)c3oc2c1,True,175
C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,False,0
N#CCCC(=O)/C=C/c1ccc(C(=O)O)cc1,False,0
CC1=CCC2CC1C2(C)C,True,3426
CNS(=O)(=O)c1ccc(NC(C)=O)cc1,True,5
CCON(OC(C)=O)C(=O)c1ccccc1,True,1
CCOC(=O)C(Cl)C(C)=O,True,65
COc1cc2c(c(OC)c1CO)C(=O)c1ccccc1C2=O,True,4
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,True,181
C=CC(=O)OCCBr,True,5
O=S(=O)(O)c1ccc(N=Nc2ccc(O)c3ccccc23)cc1,True,4
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,True,1238
CCCCCCCCCCCCCCC1CO1,True,12
COc1ccccc1NCSC,False,0
CC1=CCc2c1cc(C)c1c2ccc2ccccc21,True,1
Cn1c(N)nc2c3ncccc3ccc21,True,2
C[C@]12CC(C=O)=C(O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H]1CC[C@]2(C)O,False,0
CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,False,0
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,True,389
O[C@@H]1C=Cc2c(ccc3cc4ccccc4cc23)[C@H]1O,True,9
Cc1ccc(-c2nc3ccccc3o2)cc1,True,7
CCCN(CCCCO)N=O,False,0
CC(=O)c1cc2c(cc1C)C(C)(C)[C@@H](C)C2(C)C,False,0
C1=C[C@@H]2O[C@@H]2c2ncccc21,False,0
CNC(C)Cc1ccccc1,True,297
CCOC(=O)c1ccc(N(O)C=O)cc1,False,0
O=C1NCCN1/N=C/c1ccc([N+](=O)[O-])o1,True,14
O=[N+]([O-])c1c2ccccc2c([N+](=O)[O-])c2ccccc12,True,4
Cn1c2ccc3ccccc3c2c2c3ccccc3ccc21,True,1
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,True,1202
C=C[C@@H](OC(C)=O)c1ccc2c(c1)OCO2,False,0
c1ccc2c(c1)-c1cccc3cc4ccccc4c-2c13,True,151
Fc1ccc2c3c(cccc13)-c1ccc3ccccc3c1-2,False,0
O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21,True,3
Cc1ccc2[nH]nnc2c1,True,107
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,False,0
CN(C)c1cccc(O)c1,True,43
CC(C)(C)OC(=O)[C@H](N)CN=[N+]=[N-],False,0
FC(Cl)(Cl)Cl,True,335
CCOC(=O)NNc1nncc2ccccc12,True,9
CC(C)(C)CC(C)(C)c1ccc(O)cc1,True,587
C=COC,True,206
Nc1cc(Cl)ccc1Cl,True,118
O=C1C=CC(=O)O1,True,2318
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,True,777
CC(=O)Nc1ccc2c(=O)c(=O)c3cccc4ccc1c2c43,True,1
Cc1cc2nc3c(ccc4ccccc43)c(C)c2cc1C,False,0
O=[N+]([O-])c1cc([N+](=O)[O-])c2cccc3c2c1-c1ccccc1-3,True,9
NNOS(=O)(=O)O,False,0
CCOC(=O)C(C)=O,True,598
C1=C\CCC2OC2CC/C=C/CC/1,False,0
CC(C)[C@]12CC(=O)[C@@H](C)[C@H]1C2,True,409
O=[N+]([O-])c1ccc(CBr)cc1,True,197
CC(=O)CC(=O)Nc1ccccc1,True,160
C=CCOC(=O)C=C,True,59
OC1C=Cc2c(cc3c(ccc4ccccc43)c2Br)C1O,False,0
Oc1cccc2ncccc12,True,91
O=[N+]([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)c([N+](=O)[O-])c1,False,0
c1ccc2c3c4c(cc5ccccc5c4cc2c1)C1OC31,False,0
Cc1ccc2cc(C)c3c4c(ccc3c2c1)C(O)C(O)C1OC41,False,0
COc1ccc(NOS(=O)(=O)O)cc1N,False,0
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,True,201
Cc1ccc2nc3c(c(C)c2c1)C(O)C(O)c1ccccc1-3,False,0
CN(C)CCNC(=O)c1cccn2c(=O)c3ccccc3nc12,False,0
O=C1CCC(C(=O)N2CSCC2C(=O)O)N1,False,0
O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,True,192
OC1CC=Cc2cccnc21,True,1
CN(CCCl)CCCl,True,410
Cc1ccccc1N,True,1027
CC(=O)Nc1nc2c3cccnc3ccc2n1C,True,3
Nc1nc2ccccc2s1,True,507
O=[N+]([O-])c1ccccc1CCO,True,9
COc1cc2nc3ccccc3c(O)c2cc1OC,False,0
Nc1nc(N)nc(N)n1,True,2404
C=C(C)C(=O)OCCCCCCCC,True,89
c1ccc(-c2ccc(CCC3CO3)cc2)cc1,False,0
COC1=CC(=O)c2c3nc4c(c-3c[nH]c2C1=O)CCCC4,False,0
O=C(O)CC(=O)O,True,2447
CN1CSC(=S)N(C)C1,True,124
CC(=O)OCc1c2ccccc2c(C)c2ccc3ccccc3c12,False,0
[O-][n+]1cccc2c1C1OC1C=C2,False,0
OC(CBr)C(O)C(O)C(O)CBr,True,3
CC(=O)Nc1cc2c(cc1OC(=O)c1ccccc1)-c1ccccc1C2,False,0
COc1ccc(CCC2CO2)cc1,True,2
O=[N+]([O-])c1ccc(NO)cc1,True,31
C=C(C)C1CO1,True,35
C=CCBr,True,1505
CC(Br)C(=O)Nc1ccccc1,True,2
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,True,615
CC(=O)CC(C)C,True,1014
Nc1ccc2ccccc2c1N=Nc1ccccc1,True,23
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)[C@H]1N=Nc1ccc(S(=O)(=O)O)cc1,False,0
CC1(C)OC1COc1c2ccoc2cc2oc(=O)ccc12,True,2
O=C1c2ccccc2C(=O)c2ccccc21,True,3502
CN(C)N=Nc1ccc(Cl)cc1,True,9
N#CCc1cn(N=O)c2ccccc12,True,54
O=CN(O)c1ccc2ccccc2c1,True,2
Clc1ccc(CCC2CO2)cc1,False,0
NC(=O)NNC(N)=O,True,135
CCCC=[N+]([O-])O,False,0
C=CC(=O)OCC(CC)CCCC,True,250
Nc1ccc2ccc3cccc4ccc1c2c34,True,482
C=CCOC(=O)CC(C)C,True,36
FC[C@H]1CO1,False,0
CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,False,0
[O-][n+]1ccc(NO)c2ccccc21,True,70
O=C(O)CCC(=O)Nc1ccc(Cl)c(Cl)c1Cl,False,0
CC(C)=C1CCC(C)CC1=O,True,5
CCC(C)(C)C,True,110
COP(=S)(OC)SCn1nnc2ccccc2c1=O,True,222
CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,True,518
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,False,0
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,True,1414
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,True,30
Cc1cccc(CN(C)N=O)c1,True,1
O=C(O)c1cccc(Cl)c1Cl,True,142
CCCCCCCCCCCCCCCC[C@H]1CO1,False,0
CC(C)(C)c1ccc(OCC2CO2)cc1,True,11
c1ccc2c(c1)ccc1c2ccc2ccc3ccccc3c21,True,129
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,True,132
FC(F)(F)CCl,True,90
CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12,False,0
Cc1cc2ccccc2c2ccc3c(c12)CCC3=O,False,0
O=NN1CCCN(N=O)CC1,True,2
NC(=O)CN1C[C@H](O)CC1=O,False,0
CCN(CCC#N)c1cc(NC(C)=O)c(-n2nc3c(Br)cc(N)c(Cl)c3n2)cc1OC,True,4
CN1CCN(c2ccc3[nH]c(Cc4ccc5[nH]c(-c6ccc(N(CCCl)CCCl)cc6)nc5c4)nc3c2)CC1,False,0
Oc1cc(O)cc(O)c1,True,2506
CC(Cl)c1ccccc1,True,84
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,True,3858
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,True,1185
Cc1cc2ccccc2cc1[N+](=O)[O-],True,2
Cc1ccc(C(C)(C)C)cc1,True,152
CC(=O)/C(=N/O)C(=O)N(c1ccccc1)N(C)N=O,False,0
C/C=C/c1ccc(OC)cc1,True,742
ClC[C@H](Br)CBr,False,0
COc1ccc2oc([N+](=O)[O-])cc2c1N(CCCl)CCCl,False,0
COC(=O)C1O/C(=N\O)C(Cl)=C1Cl,False,0
O=C1c2ccccc2-c2cc([N+](=O)[O-])ccc21,True,11
CCCC[C@@H](CC)COC(=O)/C=C/c1ccc(OC)cc1,False,0
CC=[N+]([O-])O,True,8
O=C(O)c1cc(Br)cc2cccnc12,False,0
O=C1OC(=C(Cl)Cl)C=C1Cl,False,0
CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C(C)=O)cc2)cc1,False,0
CC(=O)Oc1ccccc1C(=O)O,True,12089
CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C(Br)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,True,55
OCCCCCl,True,136
C1=Cc2cc3cccc4ccc5ccc1c2c5c43,True,259
CCCCCCNCCCCCC,True,109
COc1nncc2cnccc12,False,0
CCC(=O)C(=O)CC,True,193
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,True,2
Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2,False,0
CC(Br)C(=O)NCc1ccc(Cl)cc1,False,0
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3O,True,59
CCOC(N)=O,True,2351
O=P(OCCC(Br)CBr)(OCCC(Br)CBr)OCCC(Br)CBr,True,1
CCc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,False,0
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,True,2299
NC(=O)C[C@H]1CO1,False,0
ClC(Cl)=Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,False,0
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,False,0
CNc1c(C)cc2ncccc2c1N,False,0
Nc1ccc([N+](=O)[O-])cc1Cl,True,159
Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,True,4
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,False,0
OC1C=Cc2c(ccc3c2sc2ccccc23)C1O,False,0
CCOP(=S)(OCC)OCCSCC,True,23
Oc1nsc2ccccc12,True,1
CC(C)=C1CC[C@@H](C)CC1=O,True,963
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1O,False,0
CC1(c2ccccc2)C(=O)c2ccccc2N1O,False,0
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3OS(=O)(=O)O,True,3
OC(C(F)(F)F)C(F)(F)F,True,1484
CCOc1ccc(NO)cc1,True,91
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,True,22
COc1cc(-c2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,True,4
OCC1CO1,True,1025
COC(C)=O,True,1037
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,False,0
O=C(ON(OCc1ccccc1)C(=O)c1ccccc1)c1ccc([N+](=O)[O-])cc1,False,0
Nc1ncnc2c1ncn2Cc1ccc([N+](=O)[O-])cc1,True,16
CCCCN(CCO)CCCC,True,46
CC1OCC(=O)C(=O)C1O,False,0
Cc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,True,1
Cc1c2ccccc2c(CCl)c2ccccc12,False,0
ONc1ccc(Cl)c(Cl)c1,True,76
C[N+](C)(C)Cc1ccccc1,True,97
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,True,4763
N[C@H](Cc1ccc(O)c(O)c1)C(=O)O,True,202
O=[N+]([O-])c1ccccc1Cl,True,266
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,True,145
Cc1cn(CC(O)CN=[N+]=[N-])c(=O)[nH]c1=O,False,0
COc1c2ccoc2c(OC)c2oc(=O)ccc12,True,363
Cc1cccc(N)c1,True,335
Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,True,2
CCc1c(O)ccc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,False,0
CCCCCC[N+](=O)[O-],True,58
CC(C)Cl,True,156
OCC1=CCN2CC[C@@H](O)[C@@H]12,True,641
O=C(O)c1cc([N+](=O)[O-])cc2cccnc12,False,0
Nc1cc(Cl)ccc1[N+](=O)[O-],True,39
C=CC(=O)OC,True,1945
C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,False,0
COC(=O)C(Cl)Cl,True,105
CNC=O,True,808
Oc1c2ccccc2nc2ccc3c(c12)OCCO3,False,0
CCCCCCCCCCCCCCCCCCOC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,True,64
O=C1c2ccccc2C(=O)C1(O)O,True,4443
C=C(C)C(=O)N[N+](C)(C)C[C@@H](C)O,False,0
O=CNc1ccccc1,True,113
NC(=O)N/N=C/C(=O)O,False,0
NC(=O)c1ccccc1[N+](=O)[O-],True,111
CCOC(=O)/C=C/c1ccc([N+](=O)[O-])o1,False,0
CNc1ccc2ncc(-c3ccccc3)nc2c1C,False,0
Cc1ccc(C)c(N)c1,True,80
O=[N+]([O-])c1ccc2nc3ccccc3nc2c1,True,7
N#CC(Cl)Cl,True,505
ClC(Cl)=C(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,True,284
CC(=O)c1ccc2ccccc2c1,True,81
c1ccc2c(c1)[nH]c1cnccc12,True,925
CCSCCOP(=S)(OC)OC,True,22
c1ccc(-c2ccc(OCC3CO3)cc2)cc1,True,1
O=[N+]([O-])c1ccc(-c2nc(N(CCO)CCO)c3ccccc3n2)s1,True,1
C=CC1CN2CCC1CC2C(OC(=O)OCC)c1ccnc2ccc(OC)cc12,False,0
C=C(C=O)CCCC,True,14
CC1=CC2=C(C=O)C(=O)C(C)(O)C(O)C2=CO1,True,3
COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],False,0
CC(C)=CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,False,0
OC1c2cc3c4ccccc4c4ccccc4c3cc2C2OC2C1O,False,0
CN(Cc1cccc(Br)c1)N=O,False,0
Cc1nc2ccc(N(C)C)c(C)c2nc1C,False,0
C1CCC2OCCOCCOCCOC3CCCCC3OCCOCCOCCOC2C1,True,3
CCCCN(CC(=O)CC)N=O,True,2
O=S1(=O)CCCO1,True,110
CC(C)CNc1snc2ccccc12,False,0
O=C(O)C(Cl)CCl,True,34
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,True,794
[N-]=[N+]=NCC(O)Cn1ccc(=O)[nH]c1=O,False,0
CCCCN(CCC)N=O,True,9
O=C(O)/C=C(/CC(=O)O)C(=O)O,True,151
Nc1ccn([C@@H]2CC[C@H](CO)O2)c(=O)n1,False,0
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],True,188
O=C1c2ccccc2-c2ccccc21,True,495
NC(CCC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)O,False,0
NNc1ccc(C(=O)O)cc1,True,148
Cc1c2ccncc2c(C)c2c1[nH]c1ccc(N)cc12,True,112
CCCCN(N=O)/C(C=O)=N/O,False,0
C1=C[C@H]2O[C@H]2c2c1cc1ccc3cccc4ccc2c1c34,True,8
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,True,2
ClC1OC1CBr,True,7
COc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,False,0
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,True,2345
CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,True,14
Nc1ccc2c(c1)Cn1c-2nc2ccccc2c1=O,False,0
CC(C)(C)C(Br)C(=O)Nc1ccccc1,False,0
CNCCO,True,266
O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21,True,27
O=[N+]([O-])c1cccc(Cl)c1,True,83
Nc1ccc2c(c1)Cc1cc(N)ccc1-2,True,151
COc1ccc2cc(CCC(C)=O)ccc2c1,True,825
NNCCO,True,154
Clc1ccnc2ccccc12,True,148
[O-][n+]1cccc2c1C=CC1OC21,False,0
O=C1c2ccccc2-c2ccc(O)c3cccc1c23,True,364
Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,True,1
CCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,False,0
O=C(O)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,False,0
Cc1ccc2c(c1)-c1ccccc1C2C,False,0
O=C1c2ccccc2-c2cccc3cccc1c23,True,780
O=C1NCCN1c1nccs1,True,10
NC(=O)c1ccccc1O,True,837
Cc1cc(S(=O)(=O)O)c(N)cc1Cl,True,1
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],True,2351
COc1nsc2c([N+](=O)[O-])cccc12,False,0
COc1cccc(CN(C)N=O)c1,False,0
O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1,True,11
c1ccc(Cc2ccc(CC3CO3)cc2)cc1,False,0
Cc1c2c(c(C)c3ccccc13)C1OC1c1ccccc1-2,True,1
CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,False,0
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,False,0
Cc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,False,0
O/N=C/C=N/O,True,1
COc1c2ccoc2nc2c(O)cccc12,True,41
CC(C)NC[C@@H](O)COc1cccc2ccccc12,True,4
Cn1c(-c2ccccc2)c(N=Nc2scc[n+]2C)c2ccccc21,False,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,True,110
O=S(=O)(Nc1ccccc1Cl)c1cccc2cccnc12,False,0
O=C(c1ccccc1)n1ncc(Cl)c(Cl)c1=O,False,0
CCOC(=O)CC(=O)CCl,True,246
Nc1ccc([N+](=O)[O-])c(O)c1,True,4
Fc1ccc2ncccc2c1F,False,0
CC12OOC1(COC(=O)Nc1ccc(Cl)cc1)Oc1ccccc12,False,0
Cc1ccc(NO)cc1[N+](=O)[O-],True,28
CC1(OO)c2ccccc2-c2ccccc21,True,13
BrCc1cc2c3c(cccc3c1)-c1ccccc1-2,False,0
CCCCN(N=O)C(=N)N[N+](=O)[O-],True,13
O=C1c2ccc3nc(-c4ccccc4)sc3c2C(=O)c2ccc3nc(-c4ccccc4)sc3c21,True,3
COc1ccccc1CC1CO1,False,0
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],True,226
CC(C)NC[C@@H]1CCc2cc(CO)c([N+](=O)[O-])cc2N1,False,0
Oc1ccc(O[PH]2(Oc3ccc(O)cc3)N[PH](Oc3ccc(O)cc3)(Oc3ccc(O)cc3)N[PH](Oc3ccc(O)cc3)(Oc3ccc(O)cc3)N2)cc1,False,0
CCCCN(CC(CO)OCc1ccccc1)N=O,False,0
CCCCC[C@@H](CC)OC(=O)c1cccc(C(=O)O[C@H](CC)CCCCC)c1,False,0
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,False,0
ONc1cccc2ccccc12,True,32
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,True,120
CC(O)CCl,True,108
CCCCCCCCc1ccc(Nc2ccc(CCCCCCCC)cc2)cc1,True,2
Cn1ccnc1S,True,127
O=C1C=Cc2ccccc2C1=O,True,570
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,True,149
Cc1ccc(C)cc1,True,1732
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],True,218
Cc1nc(N)cc2[nH]c3ccccc3c12,True,177
Nc1ccc(/C=C/c2ccc(Cl)cc2)cc1,False,0
O=C(NCc1ccccc1)C(Br)c1ccccc1,False,0
CC(C)CCNc1snc2ccccc12,False,0
CC[N+](CC)=c1ccc2nc3c(cc(N)c4ccccc43)oc-2c1,False,0
O=Cc1ccccc1Cl,True,350
CC(Br)c1ccccc1,True,79
COc1cc2c3c(cc(C)c2c2ccccc12)C(=O)CC3,False,0
COc1cc(O)c2c(=O)c3cc(OC)ccc3oc2c1,True,27
CN(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,True,8
O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1C=COC1O3,False,0
c1ccc(Cn2ccnc2)cc1,True,160
CC1(C2CO2)CO1,True,7
Cn1c(N=[N+]=[N-])nc2ccccc21,True,3
O=[N+]([O-])c1ccccc1Br,True,143
CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccncc3)c(F)c21,False,0
COc1cc(CCC(C)=O)ccc1O,True,455
CCCCN(N=O)[C@@H](CCC)OC(C)=O,False,0
Nc1cc2c3ccccc3ccc2c2ccccc12,True,284
BrCc1cccc2c1-c1cccc3cccc-2c13,False,0
OCc1ccc2c(CO)c3ccc4ccccc4c3nc2c1,False,0
COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,False,0
OCC(O)CO,True,30693
c1ccc(C2OC2c2ccccc2)cc1,True,55
CCC(C)N,True,261
Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],True,16
C=CC(C)=O,True,1257
CC(=O)N(C)N=O,True,16
CC(C)CN,True,438
CS/C(C)=N\OC(=O)N(C)N=O,False,0
OCC(Cl)Cl,True,73
CC(=O)OCc1c2ccccc2c(C)c2ccccc12,True,1
CCCC[C@@H](CC)COCCCN,False,0
Cl[C@H]1[C@H](Cl)[C@H](Cl)[C@H](Cl)[C@@H](Cl)[C@H]1Cl,False,0
c1ccc2c(OCC3CO3)cccc2c1,True,39
O=C(O)C=C(C(Cl)Cl)C(Cl)Cl,False,0
CC1CCc2c1ccc1c2ccc2ccccc21,False,0
c1cscn1,True,3796
COC(=O)C(C)(C)Oc1ccc(-c2ccc(Cl)cc2)cc1,True,10
COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)[C@@H]1C=CO[C@H]1O4,False,0
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,True,8
NC(=O)c1ccc(N)cc1,True,97
COC1=CC(=O)C(=O)C(C(C)(C)C)=C1,True,7
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,True,191
CC(C)(C)ON=O,True,539
N/C(=N\O)c1ccc([N+](=O)[O-])o1,False,0
COC1=CC2C3Cc4ccc(OC)c(O)c4C2(CCN3C)CC1=O,False,0
O=CC1CO1,True,111
O=[N+]([O-])c1ccc2ccc3cc4ccccc4c4ccc1c2c34,True,158
NCCO,True,4697
NC(=O)Nc1nc2ccccc2[nH]1,True,1
O=[N+]([O-])c1cccc(CO)c1,True,391
c1cc2ccc3cc4occc4c4ccc(c1)c2c34,True,7
CCCCOCC(=O)O,True,312
CC(=O)OCc1cocc2c(C=O)ccc1-2,True,20
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,True,306
O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2c1,False,0
Cc1c(N)cccc1N,True,165
OC1c2ccccc2Oc2ccccc21,True,92
[N-]=[N+]=NCC(O)Cn1cnc2c(Cl)ncnc21,False,0
CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1,True,10
CC(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,True,9
Oc1cc2ccc3cccc4ccc(n1)c2c34,False,0
O=C(OCC1CO1)c1cccc(C(=O)OCC2CO2)c1,False,0
C1CNCCN1,True,2634
O=c1ccc2ccccc2o1,True,9500
CC(=O)Nc1ccc(Oc2ccc(N=O)cc2)cc1,False,0
CN(C)CCN(Cc1ccc(Cl)s1)c1ccccn1,True,18
CC1(C)O[C@]2(C)CC[C@H]1CC2,False,0
CC(=O)OC1(C(C)=O)CCC2C3C4CC4(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,False,0
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,False,0
C=CC(=O)OCCCCCC,True,151
CN1CCCC1c1cccnc1,True,10545
Cc1ccc(C)c(O)c1,True,285
CSCCC(N)C(=O)O,True,912
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,True,2000
NP(=O)(O)N(CCCl)CCCl,True,513
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(O)C3,True,52
CCCCCCCCCC[C@H]1CO1,False,0
CC[C@H](CO)NCCN[C@H](CC)CO,False,0
CNC(=O)[C@@H](C)SCCSP(=O)(OC)OC,False,0
N=c1cc2oc3cc(N)ccc3nc-2c2ccccc12,True,1
CCC1CO1,True,156
C=COCC(F)(F)F,True,85
C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@]3(C)[C@@H](O)[C@H]12,False,0
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2-c1ccc([N+](=O)[O-])cc1,False,0
Cc1ccc(C=O)cc1,True,522
CCN(CC)c1ccc([N+](=O)[O-])cc1,True,86
CC/C=C/C=C/C=C/C=C/C=C/OCC(C)O,False,0
COP(=O)(OC)N1CCOCC1,False,0
Cc1cnc2cc(C)c3c(nc(N)n3C)c2n1,True,185
O=C1CCc2ccc3c(ccc4ccccc43)c21,True,1
CC(C)=CCC1CCCC1=O,False,0
[N-]=[N+]=NCC(O)Cn1cnc2c(Cl)nc(N)nc21,False,0
c1ccc2c(c1)-c1c(ccc3ccccc13)C1NC21,False,0
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,True,1946
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,True,26
N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,True,3
COCCCN,True,57
CC[n+]1c2ccccc2nc2ccccc21,False,0
C=CC(=O)OCCCCCOC(=O)C=C,True,9
COc1ccc([C@H]2O[C@@H]2C(=O)c2ccccc2)cc1,False,0
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,True,474
O[C@H]1C=Cc2c(ccc3c4c5c(cccc5cc23)C=C4)[C@@H]1O,False,0
CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,False,0
