Drug_ID,Drug,Y,label_name
24811042,O=C(CNS(=O)(=O)c1ccccc1)N1CCCC1,0,hERG_inhib
47204044,COc1ccc(S(=O)(=O)N(C)CC(=O)N2CCCC2)cc1OC,0,hERG_inhib
47195033,O=C(CNS(=O)(=O)c1ccc(F)cc1)N1CCCC1,0,hERG_inhib
47199596,CCN(CC(=O)N1CCCC1)S(=O)(=O)c1ccc(Br)cc1,0,hERG_inhib
47196966,CC(C)(C)c1ccc(S(=O)(=O)NCC(=O)N2CCCC2)cc1,0,hERG_inhib
47195799,O=C(CNS(=O)(=O)c1ccc(F)c(Cl)c1)N1CCCC1,0,hERG_inhib
14730957,Cc1ccc(S(=O)(=O)NCC(=O)N2CCCC2)cc1,0,hERG_inhib
49675488,CN(CC(=O)N1CCCC1)S(=O)(=O)c1cccc(Cl)c1,0,hERG_inhib
47195985,COc1cccc(S(=O)(=O)NCC(=O)N2CCCC2)c1,0,hERG_inhib
14722474,CN(CC(=O)N1CCCC1)S(=O)(=O)c1ccc(Cl)cc1,0,hERG_inhib
47198138,CCN(CC(=O)N1CCCC1)S(=O)(=O)c1cc(C)ccc1OC,0,hERG_inhib
47199655,COc1ccc(S(=O)(=O)NC(C)C(=O)N2CCCC2)cc1Cl,0,hERG_inhib
47203588,CCN(CC(=O)N1CCCC1)S(=O)(=O)c1ccc(OC)cc1,0,hERG_inhib
49823287,Cc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)N2CCCC2)cc1,0,hERG_inhib
47203231,CCN(CC(=O)N1CCCC1)S(=O)(=O)c1ccc(F)cc1,0,hERG_inhib
47204573,CCOc1ccc(S(=O)(=O)N(CC)CC(=O)N2CCCC2)cc1,0,hERG_inhib
14727852,Cc1ccc(S(=O)(=O)N(C)CC(=O)N2CCCC2)cc1,0,hERG_inhib
49670306,Cc1ccc(S(=O)(=O)NCC(=O)N2CCCC2C(=O)O)cc1,0,hERG_inhib
47199544,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)N1CCCC1,0,hERG_inhib
49640930,COc1ccc(S(=O)(=O)N(C)CC(=O)N2CCCC2)cc1,0,hERG_inhib
47199938,COc1ccc(S(=O)(=O)NC(C)C(=O)N2CCCC2)cc1C,0,hERG_inhib
47204124,CCN(CC(=O)N1CCCC1)S(=O)(=O)c1ccccc1,0,hERG_inhib
47204823,COc1ccc(Cl)cc1S(=O)(=O)N(C)CC(=O)N1CCCC1,0,hERG_inhib
47203563,CCOc1ccc(S(=O)(=O)N(CC)CC(=O)N2CCCC2)cc1C,0,hERG_inhib
4259058,Cc1cc(C)c(C)c(S(=O)(=O)NCC(=O)N2CCCC2)c1C,0,hERG_inhib
47203860,CCOc1ccc(S(=O)(=O)N(C)CC(=O)N2CCCC2)cc1,0,hERG_inhib
24792443,COc1ccc(S(=O)(=O)N(C)CC(=O)N2CCCC2)cc1Cl,0,hERG_inhib
47195231,Cc1ccc(C)c(S(=O)(=O)NCC(=O)N2CCCC2)c1,0,hERG_inhib
14736623,CCN(CC(=O)N1CCCC1)S(=O)(=O)c1ccc(Cl)cc1,0,hERG_inhib
4260092,CN(CC(=O)N1CCCC1)S(=O)(=O)c1cc(Cl)ccc1Cl,0,hERG_inhib
49674645,CSCCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)N1CCCC1,0,hERG_inhib
49642665,COc1ccc(C)cc1S(=O)(=O)N(C)CC(=O)N1CCCC1,0,hERG_inhib
57264805,Cc1[nH]c2ccccc2c1C(=O)CN1C(=O)C(=O)N(CCC2=CCCCC2)C1=O,0,hERG_inhib
24806310,O=C(NCc1ccncc1)C(=O)N/N=C/c1cccnc1,0,hERG_inhib
49649207,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccccc3F)c2)SC1=S,0,hERG_inhib
47199382,COc1ccc(/C=C2/SC(=S)NC2=O)cc1OCc1ccccc1,0,hERG_inhib
49644285,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccccc3)c2)SC1=S,0,hERG_inhib
47202207,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccc(Cl)cc3)c2)SC1=S,0,hERG_inhib
47202116,COc1ccc(/C=C2/SC(=S)N(CC(=O)O)C2=O)cc1OCc1ccc(Cl)cc1,0,hERG_inhib
49649377,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccc(F)cc3)c2)SC1=S,0,hERG_inhib
49645449,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccc(Cl)cc3Cl)c2)SC1=S,0,hERG_inhib
49732562,O=C(O)CCN1C(=O)/C(=C\c2cccc(OCc3ccccc3)c2)SC1=S,0,hERG_inhib
865794,Cn1c(NC(=O)c2cccs2)c(-c2cccs2)c(=O)c2ccccc21,0,hERG_inhib
866138,CCn1c(NC(=O)c2cccs2)c(-c2cccs2)c(=O)c2ccccc21,0,hERG_inhib
56315214,CSCCC(NC(=O)c1ccco1)C(=O)N1CCN(Cc2ccccc2)CC1,0,hERG_inhib
4260866,Cn1c(Cc2ccccc2)nnc1SCC(=O)Nc1ccccc1N1CCOCC1,0,hERG_inhib
14728005,CCn1c(Cc2ccccc2)nnc1SCC(=O)Nc1ccccc1N1CCOCC1,0,hERG_inhib
24813708,Cc1nc2c3ccccc3nc(NNC(=O)CCC(=O)NC3CCCC3)n2n1,0,hERG_inhib
861514,COc1cccc(OC)c1-c1nn2c(-c3ccccc3Cl)nnc2s1,0,hERG_inhib
861197,COc1cccc(-c2nn3c(-c4cccc(C)c4)nnc3s2)c1,0,hERG_inhib
861859,COc1cccc(-c2nnc3sc(-c4ccccc4)nn23)c1,0,hERG_inhib
860119,c1ccc(-c2nn3c(-c4ccccc4)nnc3s2)cc1,0,hERG_inhib
4258915,CCOc1ccc(-c2nn3c(-c4ccc(F)cc4)nnc3s2)cc1,0,hERG_inhib
860374,COc1cc(-c2nn3c(-c4ccccc4)nnc3s2)cc(OC)c1OC,0,hERG_inhib
861578,COc1ccc(-c2nn3c(-c4cccc(C)c4)nnc3s2)cc1OC,0,hERG_inhib
862220,Cc1cccc(-c2nnc3sc(-c4ccccc4C)nn23)c1,0,hERG_inhib
861810,COc1ccc(-c2nnc3sc(-c4ccccc4OC)nn23)cc1,0,hERG_inhib
861970,COc1ccccc1-c1nnc2sc(-c3ccc(N(C)C)cc3)nn12,0,hERG_inhib
860497,Clc1ccc(-c2nn3c(-c4ccccc4)nnc3s2)cc1,0,hERG_inhib
861468,COc1cccc(-c2nnc3sc(-c4ccc(C)cc4)nn23)c1,0,hERG_inhib
861129,CCN(CC)c1ccc(-c2nn3c(-c4ccccc4OC)nnc3s2)cc1,0,hERG_inhib
861355,Cc1cccc(-c2nnc3sc(-c4ccccc4)nn23)c1,0,hERG_inhib
860353,COc1ccc(-c2nn3c(-c4ccccc4)nnc3s2)cc1OC,0,hERG_inhib
861036,COc1cc(-c2nn3c(-c4cccc(C)c4)nnc3s2)cc(OC)c1OC,0,hERG_inhib
862203,CCOc1cccc(-c2nnc3sc(-c4cc(OC)c(OC)c(OC)c4)nn23)c1,0,hERG_inhib
861745,COc1ccc(-c2nn3c(-c4ccccc4)nnc3s2)cc1,0,hERG_inhib
4262865,CCOc1ccc(-c2nn3c(-c4ccccc4)nnc3s2)cc1,0,hERG_inhib
865183,COc1ccc(-c2nn3c(-c4ccc(F)cc4)nnc3s2)cc1,0,hERG_inhib
863444,Cc1ccccc1-c1nn2c(-c3ccccc3)nnc2s1,0,hERG_inhib
57264703,O=C(c1ccc2nccnc2c1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0,hERG_inhib
49717819,CCc1nc2ccc(C(=O)N3CCN(c4ccc(Cl)cc4)CC3)cc2nc1CC,0,hERG_inhib
49734607,CCc1nc2ccc(C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc2nc1CC,1,hERG_inhib
49734948,CCc1nc2ccc(C(=O)N3CCN(c4cccc(OC)c4)CC3)cc2nc1CC,0,hERG_inhib
49716673,CCc1nc2ccc(C(=O)N3CCN(c4ccccc4)CC3)cc2nc1CC,0,hERG_inhib
49716688,CCc1nc2ccc(C(=O)N3CCN(c4cc(C)ccc4C)CC3)cc2nc1CC,0,hERG_inhib
49716679,CCc1nc2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2nc1CC,0,hERG_inhib
49734946,CCc1nc2ccc(C(=O)N3CCN(c4ccccc4F)CC3)cc2nc1CC,0,hERG_inhib
49730945,CCc1nc2ccc(C(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)cc2nc1CC,0,hERG_inhib
49718109,O=C(c1ccc2nccnc2c1)N1CCN(c2ccccc2)CC1,0,hERG_inhib
49730944,CCc1nc2ccc(C(=O)N3CCN(c4cccc(C)c4C)CC3)cc2nc1CC,0,hERG_inhib
14722892,O=C(NCC1CCCO1)c1ccc(S(=O)(=O)N2CCC(c3nc4ccc(Cl)cc4[nH]3)CC2)cc1,0,hERG_inhib
17415940,CCC(C)NC(=O)/C(=C/c1ccco1)c1ccccc1,0,hERG_inhib
26664104,CC(C)OC(=O)/C(=C/c1ccco1)c1ccccc1,0,hERG_inhib
17415548,CC(C)(C)NC(=O)/C(=C/c1ccco1)c1ccccc1,0,hERG_inhib
24793414,O=C(O)/C(=C/c1ccco1)c1ccccc1,0,hERG_inhib
17411847,CC(C)NC(=O)/C(=C/c1ccco1)c1ccccc1,0,hERG_inhib
14742409,CNC(=O)/C=C1\NC(C)(C)Cc2c1ccc1ccccc21,0,hERG_inhib
17415205,CC1(C)Cc2c(ccc3ccccc23)/C(=C/C#N)N1,0,hERG_inhib
14738265,CCNC(=O)/C=C1\NC(C)(C)Cc2c1ccc1ccccc21,0,hERG_inhib
865067,CN1CC2(Cc3c1ccc1ccccc31)C(=O)OC(C)(C)OC2=O,0,hERG_inhib
49665799,Cn1c(N2CCOCC2)c(C#N)c2ccccc21,0,hERG_inhib
49666641,Cn1c(N2CCOCC2)c(C=O)c2ccccc21,0,hERG_inhib
24820054,Cn1c(N2CCOCC2)c(/C=N/O)c2ccccc21,0,hERG_inhib
17403084,CC(=O)O/N=C/c1c(N2CCOCC2)n(C)c2ccccc12,0,hERG_inhib
47193855,O=C1NCC(=O)N2CCC[C@@H]12,0,hERG_inhib
14745309,O=C(Nc1nnc(C2CC2)s1)C1Cc2ccccc2CN1S(=O)(=O)c1ccccc1F,0,hERG_inhib
17508021,Cc1cc(N/N=C/c2c(O)ccc3ccccc23)nc(-c2ccccc2O)n1,0,hERG_inhib
57258677,CCN(CC(=O)Nc1ccc(NC(C)=O)cc1)C(=O)c1oc2c(ccc3ccccc32)c1C,0,hERG_inhib
57268986,COc1ccc(NC(=O)CN(C)C(=O)c2oc3c(ccc4ccccc43)c2C)cc1,0,hERG_inhib
56317958,COc1cccc(NC(=O)CN(C)C(=O)c2oc3c(ccc4ccccc43)c2C)c1,0,hERG_inhib
14738594,Cn1cccc1/C=C1\CC(C(C)(C)C)C/C(=C\c2cccn2C)C1=O,0,hERG_inhib
14738596,CC1C/C(=C/c2cccn2C)C(=O)/C(=C/c2cccn2C)C1,0,hERG_inhib
14738597,Cn1cccc1/C=C1\CCC/C(=C\c2cccn2C)C1=O,0,hERG_inhib
856255,COc1cc2c(cc1OC)/C(=C/C(=O)N1CCOCC1)NC(C)(C)C2.Cl,0,hERG_inhib
24826011,CC1CCC/C(=N/Nc2nc3ccccc3s2)C1,0,hERG_inhib
24828448,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)NCCCN1CCOCC1)c1cccs1,0,hERG_inhib
24820609,Cc1nn(-c2ncc(C(F)(F)F)cc2Cl)c(=O)n1-c1cccc(F)c1,0,hERG_inhib
24821746,Cc1nn(-c2ncc(C(F)(F)F)cc2Cl)c(=O)n1-c1c(F)cccc1F,0,hERG_inhib
14729909,Cc1nn(-c2ncc(C(F)(F)F)cc2Cl)c(=O)n1-c1ccccc1,0,hERG_inhib
24820280,O=c1n(-c2ccc(Br)cc2)cnn1-c1ncccc1[N+](=O)[O-],0,hERG_inhib
24819579,CC(C)c1ccc(-n2cnn(-c3ncccc3[N+](=O)[O-])c2=O)cc1,0,hERG_inhib
24820612,Cc1nn(-c2ncc(C(F)(F)F)cc2Cl)c(=O)n1-c1ccccc1F,0,hERG_inhib
14729908,Cc1ccc(-n2c(C)nn(-c3ncc(C(F)(F)F)cc3Cl)c2=O)cc1,0,hERG_inhib
24821963,Cc1cccc(C)c1-n1c(C)nn(-c2ncc(C(F)(F)F)cc2Cl)c1=O,0,hERG_inhib
14733324,Cc1nn(-c2ncc(C(F)(F)F)cc2Cl)c(=O)n1-c1cccc(Cl)c1,0,hERG_inhib
7977421,O=C1OCCN1P(=O)(c1ccccc1)c1ccccc1,0,hERG_inhib
24812723,Cc1cc(C(=O)N2CCC(C)CC2)on1,0,hERG_inhib
49713909,O=S1(=O)CCOC[C@H](CC2CCCCC2)N1Cc1ccccc1Br,0,hERG_inhib
49713949,O=S1(=O)CCOC[C@H](CC2CCCCC2)N1Cc1ccccc1F,0,hERG_inhib
49815786,O=S1(=O)CCOC[C@H](CC2CCCCC2)N1Cc1ccc(Cl)cc1,0,hERG_inhib
49713924,Cc1ccc(CN2[C@@H](CC3CCCCC3)COCCS2(=O)=O)cc1,0,hERG_inhib
49714016,O=S1(=O)CCOC[C@H](CC2CCCCC2)N1Cc1cccc(C(F)(F)F)c1,0,hERG_inhib
49713928,O=S1(=O)CCOC[C@H](CC2CCCCC2)N1Cc1ccc(F)cc1,0,hERG_inhib
49714008,Cc1ccccc1CN1[C@@H](CC2CCCCC2)COCCS1(=O)=O,0,hERG_inhib
49734789,O=S1(=O)CCOC[C@H](CC2CCCCC2)N1Cc1cccc(Cl)c1,0,hERG_inhib
49714005,O=S1(=O)CCOC[C@H](CC2CCCCC2)N1Cc1cccc(F)c1,0,hERG_inhib
14743628,Cc1cc(NC(=O)CN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)no1,0,hERG_inhib
24827570,O=C(COc1nncc2ccccc12)Nc1ccc(Br)cc1F,0,hERG_inhib
24834955,O=C(COc1nncc2ccccc12)Nc1c(F)c(F)c(F)c(F)c1F,0,hERG_inhib
22403007,Cc1cc(C)c(NC(=O)COc2nncc3ccccc23)c(C)c1,0,hERG_inhib
22402535,CC(=O)Nc1cccc(NC(=O)COc2nncc3ccccc23)c1,0,hERG_inhib
17517097,CC(C)c1ccc(NC(=O)COc2nncc3ccccc23)cc1,0,hERG_inhib
22401715,CC(C)c1cccc(C(C)C)c1NC(=O)COc1nncc2ccccc12,0,hERG_inhib
24828665,O=C(COc1nncc2ccccc12)Nc1ccc(F)c(F)c1,0,hERG_inhib
49737297,Cc1ccc2nccc(C(=O)N3CCCC(N4CCN(c5ccc(F)cc5)CC4)C3)c2c1,0,hERG_inhib
49718296,Cc1ccc2nc(C)cc(C(=O)N3CCCC(N4CCN(c5ccccc5C)CC4)C3)c2c1,0,hERG_inhib
49732581,COc1ccccc1N1CCN(C2CCCN(C(=O)c3ccnc4ccc(C)cc34)C2)CC1,0,hERG_inhib
4265905,COc1ccc(NC2CCN(C3CC(=O)N(c4ccc(F)c(Cl)c4)C3=O)CC2)cc1,1,hERG_inhib
14730651,CCOC(=O)c1ccc(N2C(=O)CC(N3CCC(Nc4ccc(F)cc4)CC3)C2=O)cc1,0,hERG_inhib
17412540,O=C(COc1ccccc1N1C(=O)c2ccccc2C1=O)c1ccc(Cl)cc1,0,hERG_inhib
17505500,Cc1ccc(C(=O)COc2ccccc2N2C(=O)c3ccccc3C2=O)cc1,0,hERG_inhib
14725702,O=C(CN(Cc1ccco1)C(=O)CCC(=O)Nc1nccs1)NCc1ccccc1,0,hERG_inhib
26731553,CCCNc1c(N)c(=O)c1=O,0,hERG_inhib
26728843,CCNc1c(NCC)c(=O)c1=O,0,hERG_inhib
22402894,COc1cc(C(=O)OCC(=O)NCc2ccc(F)cc2)cc(NC(=O)c2cccs2)c1OC,0,hERG_inhib
24834375,COC(=O)c1ccc(COC(=O)Cc2n[nH]c(=O)c3ccccc23)cc1,0,hERG_inhib
26670470,O=C(Cc1n[nH]c(=O)c2ccccc12)OCc1c(Cl)cccc1Cl,0,hERG_inhib
3717297,COc1ccc(C(C)=O)cc1COC(=O)Cc1n[nH]c(=O)c2ccccc12,0,hERG_inhib
858652,C[N+]12CCC(CC1)C(C#N)(N1CCOCC1)C2.[I-],0,hERG_inhib
81066863,Nc1ccccc1C(=O)OCCc1ccccc1,0,hERG_inhib
51087888,O=C(OCCc1ccccc1)c1cc(O)c(O)c(O)c1,0,hERG_inhib
56422774,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.O=C(O)/C=C\C(=O)O,0,hERG_inhib
49823172,COc1ccc(CCOC(=O)c2ccc(NC(=O)CC#N)cc2)cc1,0,hERG_inhib
49822247,COc1ccc(CCOC(=O)c2ccc(N)c([N+](=O)[O-])c2)cc1,0,hERG_inhib
51088007,Nc1ccc(C(=O)OCCc2ccccc2)cc1,0,hERG_inhib
22405474,COc1ccc(C(=O)OCCc2ccc(O)cc2)cc1,0,hERG_inhib
49675172,CN(C)S(=O)(=O)c1ccc(C(=O)OCCc2ccccc2)cc1,0,hERG_inhib
49675209,CC(=O)Nc1ccc(C(=O)OCCc2ccccc2)cc1,0,hERG_inhib
49823163,COc1ccc(CCOC(=O)c2cccc(NC(C)=O)c2)cc1,0,hERG_inhib
49821541,CCCCn1c(N)c(N(CC(C)C)C(=O)C2CC(=O)N(Cc3ccco3)C2)c(=O)[nH]c1=O,0,hERG_inhib
57268860,CCCCn1c(N)c(N(CCOC)C(=O)C2CC(=O)N(Cc3ccco3)C2)c(=O)[nH]c1=O,0,hERG_inhib
24797039,O=C(Cn1nc(-c2ccccc2)ccc1=O)Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1,0,hERG_inhib
7970889,O=C(CSc1cn(CCNC(=O)c2cccs2)c2ccccc12)NCC1CCCO1,0,hERG_inhib
14725304,CCOC(=O)N1CCN(C(=O)COc2ccc(Cl)cc2C)CC1,0,hERG_inhib
4261062,Cc1ccc(OCC(=O)N2CCN(C)CC2)c(Br)c1,0,hERG_inhib
4259089,CN1CCN(C(=O)COc2ccc(C(C)(C)C)cc2Br)CC1,0,hERG_inhib
14723472,CCC(C)NS(=O)(=O)c1ccc(OCC(=O)N2CCN(CC)CC2)cc1,0,hERG_inhib
14731502,CCOC(=O)N1CCN(C(=O)COc2ccc(S(=O)(=O)NCC(C)C)cc2C)CC1,0,hERG_inhib
22413110,O=CN1CCN(C(=O)COc2ccc(Cl)cc2Br)CC1,0,hERG_inhib
14724680,CCOC(=O)N1CCN(C(=O)COc2ccc(Cl)cc2)CC1,0,hERG_inhib
14723480,CCCNS(=O)(=O)c1ccc(OCC(=O)N2CCN(C)CC2)cc1,0,hERG_inhib
847210,CCOC(=O)N1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1,0,hERG_inhib
14720505,CCCS(=O)(=O)N1CCN(C(=O)COc2ccc(OC)cc2)CC1.O=C(O)C(=O)O,0,hERG_inhib
24801700,Cc1ccc(OCC(=O)N2CCN(S(C)(=O)=O)CC2)cc1,0,hERG_inhib
14725561,COc1ccc(OCC(=O)N2CCN(C(C)C)CC2)cc1.O=C(O)C(=O)O,0,hERG_inhib
7974035,COc1cccc(OCC(=O)N2CCN(C)CC2)c1,0,hERG_inhib
24802103,CS(=O)(=O)N1CCN(C(=O)COc2ccccc2)CC1,0,hERG_inhib
7973670,CCOC(=O)N1CCN(C(=O)COc2ccccc2OC)CC1,0,hERG_inhib
14723526,CCN1CCN(C(=O)COc2ccc(S(=O)(=O)NC(C)C)cc2)CC1,0,hERG_inhib
24836510,CCOC(=O)N1CCN(C(=O)COc2ccccc2[N+](=O)[O-])CC1,0,hERG_inhib
7975671,CCOC(=O)N1CCN(C(=O)COc2ccc(Br)cc2Cl)CC1,0,hERG_inhib
7975275,CCOC(=O)N1CCN(C(=O)COc2ccc(Br)cc2)CC1,0,hERG_inhib
24807948,CCOC(=O)N1CCN(C(=O)COc2cc(C)c(Cl)c(C)c2)CC1,0,hERG_inhib
24796171,CCOC(=O)N1CCN(C(=O)COc2ccc([N+](=O)[O-])cc2)CC1,0,hERG_inhib
7966847,CCOC(=O)N1CCN(C(=O)C(C)(C)Oc2ccc(Cl)cc2)CC1,0,hERG_inhib
7969065,CC(C)NS(=O)(=O)c1ccc(OCC(=O)N2CCN(C)CC2)cc1,0,hERG_inhib
7972108,CCOC(=O)N1CCN(C(=O)COc2ccccc2Cl)CC1,0,hERG_inhib
14734062,CCCS(=O)(=O)N1CCN(C(=O)COc2ccccc2)CC1,0,hERG_inhib
7978143,Cc1cc(Cl)ccc1OCC(=O)N1CCN(C)CC1,0,hERG_inhib
24795450,Cc1cccc(OCC(=O)N2CCN(S(C)(=O)=O)CC2)c1,0,hERG_inhib
7966249,CCOC(=O)N1CCN(C(=O)COc2ccc(S(=O)(=O)NC(C)C)cc2)CC1,0,hERG_inhib
3717508,CC(=O)N1CCN(C(=O)COc2ccc(Br)cc2)CC1,0,hERG_inhib
4259660,CC(C)c1ccc(OCC(=O)N2CCN(C)CC2)c(Br)c1,0,hERG_inhib
24804393,CCOC(=O)N1CCN(C(=O)COc2ccc(Cl)c(C)c2)CC1,0,hERG_inhib
14738811,CCC(Oc1ccccc1)C(=O)N1CCN(CC)CC1,0,hERG_inhib
14747187,CCCc1ccc(-c2cc(NC(=O)CSc3n[nH]c(N)n3)n(-c3ccccc3)n2)cc1,0,hERG_inhib
16952842,Nc1nc(SCC(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)n[nH]1,0,hERG_inhib
16952504,Cc1cc(C)c(-c2cc(NC(=O)CSc3n[nH]c(N)n3)n(-c3ccccc3)n2)cc1C,0,hERG_inhib
14745703,Cc1ccc(-c2cc(NC(=O)CSc3n[nH]c(N)n3)n(-c3ccccc3)n2)cc1,0,hERG_inhib
24782101,CC(C)N(Cc1cnn(C)c1)Cc1nc(COc2ccccc2)no1,0,hERG_inhib
24782211,CN(Cc1cnn(C)c1)Cc1nc(COc2ccccc2)no1,0,hERG_inhib
853308,COc1ccc(N2CCN(CC(=O)Nc3cc(C)on3)CC2)cc1.O=C(O)C(=O)O,0,hERG_inhib
24827704,CC(=O)c1ccc(N2CCN(CC(=O)Nc3cc(C)on3)CC2)cc1,0,hERG_inhib
24838123,CCOc1ccccc1N1CCN(CC(=O)Nc2cc(C)on2)CC1,0,hERG_inhib
3711665,Cc1cc(NC(=O)CN2CCN(c3ccccc3O)CC2)no1,0,hERG_inhib
14744554,Cc1cc(NC(=O)CN2CCN(c3ccc(O)cc3)CC2)no1,0,hERG_inhib
24785365,Cc1cc(NC(=O)CN2CCN(c3cccc(Cl)c3)CC2)no1,0,hERG_inhib
49668210,Nc1nc2c(nc(SCc3ccccc3Br)n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,0,hERG_inhib
24791985,Nc1nc2c(nc(SCc3ccccc3Br)n2C2OC(CO)C(O)C2O)c(=O)[nH]1,0,hERG_inhib
845594,O=c1[nH]cnc2c1nc(SCc1ccccc1)n2C1OC(CO)C(O)C1O,0,hERG_inhib
24779411,O=C(CSCC(=O)Nc1cccc2ccccc12)Nc1cccc2ccccc12,0,hERG_inhib
11533048,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1.Cl,1,hERG_inhib
14722905,COc1cc(S(=O)(=O)N2CCC(c3nc4ccccc4s3)CC2)ccc1S(=O)(=O)N1CC(C)CC(C)C1,0,hERG_inhib
14722882,CCOc1cc(S(=O)(=O)N2CCC(c3nc4ccccc4s3)CC2)c(OCC)cc1S(=O)(=O)N1CCCCC1,0,hERG_inhib
17412152,O=C(N/N=C/c1cccn1-c1ccc([N+](=O)[O-])cc1)C(O)c1ccccc1,0,hERG_inhib
17511968,COc1ccc(CC(=O)N/N=C/c2cccn2-c2ccc([N+](=O)[O-])cc2)cc1OC,0,hERG_inhib
24829041,COc1ccccc1Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1,0,hERG_inhib
7971763,Cc1cc2cc(CNC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)ccc2[nH]1,0,hERG_inhib
14739103,Cc1cc2cc(CNC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)ccc2n1C,0,hERG_inhib
17406952,CCOc1cc(C2NN=C(c3ccccc3)S2)ccc1OCc1ccccc1Cl,0,hERG_inhib
17386420,CCOc1cc(C2NN=C(c3ccccc3)S2)ccc1OCc1ccc(F)cc1,0,hERG_inhib
26659234,CCCCN(CCCC)c1nc(-c2ccncc2)nc2ccccc12,0,hERG_inhib
14734340,COc1nc(-c2ccncc2)nc2ccccc12,0,hERG_inhib
860610,C=CCOc1nc(-c2ccncc2)nc2ccccc12,0,hERG_inhib
860545,COCCCNc1nc(-c2ccncc2)nc2ccccc12,0,hERG_inhib
859853,COC(=O)CNc1nc(-c2ccncc2)nc2ccccc12,0,hERG_inhib
14743416,CCCCN(CC)c1nc(-c2ccncc2)nc2ccccc12,0,hERG_inhib
860504,CCOC(=O)CNc1nc(-c2ccncc2)nc2ccccc12,0,hERG_inhib
7966025,CCOc1nc(-c2ccncc2)nc2ccccc12,0,hERG_inhib
24781267,CC(C)NC(=O)C1CCN(C2CCN(C(=O)c3cc4c(s3)CCCCC4)CC2)CC1,1,hERG_inhib
7969703,O=C(CSc1ccc2nnc(-c3cccnc3)n2n1)NCC1CCCO1,0,hERG_inhib
24781825,CSCCC(NC(=O)C1CCC(C)CC1)C(=O)NCCN1CCC(C)CC1,0,hERG_inhib
850066,COc1cc(S(=O)(=O)N(Cc2cccs2)CC2CCCO2)ccc1-n1cnnn1,0,hERG_inhib
85146717,O=c1oc(C2(O)CCCCC2)cc2ccc(/C=C/c3ccc(F)cc3)cc12,0,hERG_inhib
851313,CCOC(=O)C1CCCN(CC(=O)NC2CC2)C1.O=C(O)C(=O)O,0,hERG_inhib
22406593,O=C(COC(=O)COc1ccc2ccccc2c1)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,0,hERG_inhib
26727204,Cc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1,0,hERG_inhib
24786974,Cc1cc(C)n2nc(-c3ccco3)nc2n1,0,hERG_inhib
4256197,Cc1nc2nc(-c3ccco3)nn2c(C)c1Cl,0,hERG_inhib
49826333,Cc1ccc(C(=O)C(C)OC(=O)CCN2C(=O)C3C4C=CC(C5CC45)C3C2=O)cc1,0,hERG_inhib
49816071,O=C(CCN1C(=O)C2C3C=CC(C4CC34)C2C1=O)OCC(=O)c1ccccc1,0,hERG_inhib
49828996,Cc1ccc(C(=O)COC(=O)CCN2C(=O)C3C4C=CC(C5CC45)C3C2=O)cc1,0,hERG_inhib
49826321,COc1ccc(C(=O)COC(=O)CCN2C(=O)C3C4C=CC(C5CC45)C3C2=O)cc1,0,hERG_inhib
861224,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@@H](C)C(=O)NCC3CCCO3)CC2)cc1,0,hERG_inhib
24840884,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@H](C(=O)NCC3CCCO3)C(C)C)CC2)cc1,0,hERG_inhib
861254,CSCC[C@H](NC(=O)C1CCN(S(=O)(=O)c2ccc(C)cc2)CC1)C(=O)NCC1CCCO1,0,hERG_inhib
4265189,Cc1cc(C)n(-c2cccc3cccnc23)n1,0,hERG_inhib
85146532,COc1ccccc1-c1oc2ccccc2c1C#CC1(N)CCCCC1,0,hERG_inhib
843325,O=C1NCCCc2c1no[n+]2[O-],0,hERG_inhib
51086345,Nn1c(SCC(=O)Nc2ccc3c(c2)OCCO3)nncc1=O,0,hERG_inhib
